Method,Video,Episode,Chunk,Action,Applied_Action_proposed,Bitrate_kbps_proposed,Throughput_kbps,Buffer_Before,Buffer_After,Rebuffer_s_proposed,VMAF_proposed,Smooth_Penalty,Step_QoE_proposed,Shield_Intervened,Shield_Rate,Applied_Action_genie,Bitrate_kbps_genie,Rebuffer_s_genie,VMAF_genie,Step_QoE_genie,QoE_diff,Rebuf_diff,Action_match
Proposed,bigbuckbunny,19,28,2,2,1200,1815.9,30.0,29.13,0.0,90.34,0.0,90.34,0,0.0,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,0
Proposed,bigbuckbunny,19,29,2,2,1200,2607.6,29.13,30.0,0.0,90.34,0.0,90.34,0,0.0,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,0
Proposed,bigbuckbunny,19,30,2,2,1200,2629.1,30.0,30.0,0.0,90.34,0.0,90.34,0,0.0,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,0
Proposed,bigbuckbunny,19,31,2,2,1200,2342.1,30.0,30.0,0.0,90.34,0.0,90.34,0,0.0,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,0
Proposed,bigbuckbunny,19,32,2,2,1200,2233.2,30.0,30.0,0.0,90.34,0.0,90.34,0,0.0,4,2850,0.0,97.11,95.49,-5.1499999999999915,0.0,0
Proposed,bigbuckbunny,19,33,2,2,1200,1938.0,30.0,30.0,0.0,90.34,0.0,90.34,0,0.0,4,2850,0.0,97.11,97.11,-6.769999999999996,0.0,0
Proposed,bigbuckbunny,19,34,2,2,1200,1870.0,30.0,30.0,0.0,90.34,0.0,90.34,0,0.0,4,2850,0.0,97.11,97.11,-6.769999999999996,0.0,0
Proposed,bigbuckbunny,19,35,2,2,1200,1739.3,30.0,30.0,0.0,90.34,0.0,90.34,0,0.0,4,2850,0.0,97.11,97.11,-6.769999999999996,0.0,0
Proposed,bigbuckbunny,19,36,2,2,1200,1616.3,30.0,30.0,0.0,90.34,0.0,90.34,0,0.0,4,2850,0.0,97.11,97.11,-6.769999999999996,0.0,0
Proposed,bigbuckbunny,19,37,2,2,1200,2408.6,30.0,30.0,0.0,90.34,0.0,90.34,0,0.0,4,2850,0.0,97.11,97.11,-6.769999999999996,0.0,0
Proposed,bigbuckbunny,19,38,2,2,1200,2536.1,30.0,30.0,0.0,90.34,0.0,90.34,0,0.0,4,2850,0.0,97.11,97.11,-6.769999999999996,0.0,0
Proposed,bigbuckbunny,19,39,2,2,1200,1919.3,30.0,30.0,0.0,90.34,0.0,90.34,0,0.0,4,2850,0.0,97.11,97.11,-6.769999999999996,0.0,0
Proposed,bigbuckbunny,19,40,2,2,1200,1698.0,30.0,30.0,0.0,90.34,0.0,90.34,0,0.0,3,1850,0.0,95.49,93.87,-3.530000000000001,0.0,0
Proposed,bigbuckbunny,19,41,2,2,1200,1701.5,30.0,30.0,0.0,90.34,0.0,90.34,0,0.0,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,0
Proposed,bigbuckbunny,19,42,2,2,1200,2493.2,30.0,30.0,0.0,90.34,0.0,90.34,0,0.0,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,0
Proposed,bigbuckbunny,19,43,2,2,1200,2299.0,30.0,30.0,0.0,90.34,0.0,90.34,0,0.0,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,0
Proposed,bigbuckbunny,19,44,2,2,1200,2522.1,30.0,29.69,0.0,90.34,0.0,90.34,0,0.0,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,0
Proposed,bigbuckbunny,19,45,2,2,1200,1156.2,29.69,28.79,0.0,90.34,0.0,90.34,0,0.0,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,0
Proposed,bigbuckbunny,19,46,2,2,1200,2113.7,28.79,29.46,0.0,90.34,0.0,90.34,0,0.0,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,0
Proposed,bigbuckbunny,19,47,2,2,1200,2465.5,29.46,30.0,0.0,90.34,0.0,90.34,0,0.0,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,0
Proposed,crowd_run,0,0,0,0,300,1126.0,1.17,4.08,0.0,4.03,0.0,4.03,0,0.0,1,750,1.55,15.45,8.78,-4.749999999999999,-1.55,0
Proposed,crowd_run,0,1,2,2,1200,892.4,4.08,5.58,0.0,24.75,20.72,4.03,0,0.0,1,750,0.0,15.45,15.45,-11.419999999999998,0.0,0
Proposed,crowd_run,0,2,2,2,1200,941.8,5.58,6.56,0.0,24.75,0.0,24.75,0,0.0,1,750,0.0,15.45,15.45,9.3,0.0,0
Proposed,crowd_run,0,3,2,2,1200,463.6,6.56,4.0,1.25,24.75,0.0,19.37,0,0.0,1,750,0.0,15.45,15.45,3.9200000000000017,1.25,0
Proposed,crowd_run,0,4,0,0,300,1052.0,4.0,6.61,0.0,4.03,20.72,-16.69,0,0.0,1,750,0.0,15.45,15.45,-32.14,0.0,0
Proposed,crowd_run,0,5,2,2,1200,355.7,6.61,4.0,2.221,24.75,20.72,-5.52,0,0.0,1,750,0.0,15.45,15.45,-20.97,2.221,0
Proposed,crowd_run,0,6,0,0,300,952.1,4.0,6.98,0.0,4.03,20.72,-16.69,0,0.0,1,750,0.0,15.45,15.45,-32.14,0.0,0
Proposed,crowd_run,0,7,2,2,1200,1023.8,6.98,6.4,0.0,24.75,20.72,4.03,0,0.0,1,750,0.0,15.45,15.45,-11.419999999999998,0.0,0
Proposed,crowd_run,0,8,2,2,1200,960.6,6.4,4.0,3.672,24.75,0.0,8.96,0,0.0,1,750,0.0,15.45,15.45,-6.489999999999998,3.672,0
Proposed,crowd_run,0,9,2,2,1200,955.9,4.0,4.0,3.022,24.75,0.0,11.76,0,0.0,1,750,0.0,15.45,15.45,-3.6899999999999995,3.022,0
Proposed,crowd_run,0,10,2,2,1200,880.2,4.0,4.0,0.106,24.75,0.0,24.3,0,0.0,1,750,0.0,15.45,15.45,8.850000000000001,0.106,0
Proposed,crowd_run,0,11,2,2,1200,1063.0,4.0,4.0,0.889,24.75,0.0,20.93,0,0.0,1,750,0.0,15.45,15.45,5.48,0.889,0
Proposed,crowd_run,0,12,0,0,300,934.7,4.0,5.26,0.0,4.03,20.72,-16.69,0,0.0,1,750,0.0,15.45,15.45,-32.14,0.0,0
Proposed,crowd_run,0,13,0,0,300,994.6,5.26,7.58,0.0,4.03,0.0,4.03,0,0.0,1,750,0.0,15.45,15.45,-11.419999999999998,0.0,0
Proposed,crowd_run,0,14,2,2,1200,1000.9,7.58,5.35,0.0,24.75,20.72,4.03,0,0.0,1,750,0.0,15.45,15.45,-11.419999999999998,0.0,0
Proposed,crowd_run,0,15,2,2,1200,858.9,5.35,4.0,0.751,24.75,0.0,21.52,0,0.0,1,750,0.0,15.45,15.45,6.07,0.751,0
Proposed,crowd_run,0,16,0,0,300,1103.0,4.0,6.19,0.0,4.03,20.72,-16.69,0,0.0,1,750,0.0,15.45,15.45,-32.14,0.0,0
Proposed,crowd_run,0,17,2,2,1200,966.8,6.19,7.2,0.0,24.75,20.72,4.03,0,0.0,2,1200,0.0,24.75,15.45,-11.419999999999998,0.0,1
Proposed,crowd_run,0,18,2,2,1200,810.4,7.2,6.37,0.0,24.75,0.0,24.75,0,0.0,2,1200,0.0,24.75,24.75,0.0,0.0,1
Proposed,crowd_run,0,19,2,2,1200,971.9,6.37,7.94,0.0,24.75,0.0,24.75,0,0.0,2,1200,0.0,24.75,24.75,0.0,0.0,1
Proposed,crowd_run,0,20,2,2,1200,704.0,7.94,4.13,0.0,24.75,0.0,24.75,0,0.0,2,1200,0.388,24.75,23.08,1.6700000000000017,-0.388,1
Proposed,crowd_run,0,21,2,2,1200,1036.7,4.13,6.16,0.0,24.75,0.0,24.75,0,0.0,2,1200,0.0,24.75,24.75,0.0,0.0,1
Proposed,crowd_run,0,22,2,2,1200,1087.5,6.16,7.37,0.0,24.75,0.0,24.75,0,0.0,2,1200,0.0,24.75,24.75,0.0,0.0,1
Proposed,crowd_run,0,23,2,2,1200,1111.3,7.37,9.48,0.0,24.75,0.0,24.75,0,0.0,2,1200,0.0,24.75,24.75,0.0,0.0,1
Proposed,crowd_run,0,24,2,2,1200,1138.6,9.48,8.61,0.0,24.75,0.0,24.75,0,0.0,2,1200,0.0,24.75,24.75,0.0,0.0,1
Proposed,crowd_run,0,25,2,2,1200,1073.9,8.61,8.79,0.0,24.75,0.0,24.75,0,0.0,2,1200,0.0,24.75,24.75,0.0,0.0,1
Proposed,crowd_run,0,26,2,2,1200,1065.4,8.79,9.46,0.0,24.75,0.0,24.75,0,0.0,2,1200,0.0,24.75,24.75,0.0,0.0,1
Proposed,crowd_run,0,27,2,2,1200,984.5,9.46,8.18,0.0,24.75,0.0,24.75,0,0.0,2,1200,0.0,24.75,24.75,0.0,0.0,1
Proposed,crowd_run,0,28,2,2,1200,824.4,8.18,4.0,4.382,24.75,0.0,5.91,0,0.0,1,750,0.0,15.45,6.15,-0.2400000000000002,4.382,0
Proposed,crowd_run,0,29,2,2,1200,1037.6,4.0,4.0,1.263,24.75,0.0,19.32,0,0.0,1,750,0.0,15.45,15.45,3.870000000000001,1.263,0
Proposed,crowd_run,0,30,2,2,1200,1055.3,4.0,4.0,2.417,24.75,0.0,14.36,0,0.0,1,750,0.0,15.45,15.45,-1.0899999999999999,2.417,0
Proposed,crowd_run,0,31,2,2,1200,1126.0,4.0,4.71,0.0,24.75,0.0,24.75,0,0.0,1,750,0.0,15.45,15.45,9.3,0.0,0
Proposed,crowd_run,0,32,0,0,300,892.4,4.71,6.12,0.0,4.03,20.72,-16.69,0,0.0,1,750,0.0,15.45,15.45,-32.14,0.0,0
Proposed,crowd_run,0,33,2,2,1200,941.8,6.12,5.11,0.0,24.75,20.72,4.03,0,0.0,1,750,0.0,15.45,15.45,-11.419999999999998,0.0,0
Proposed,crowd_run,0,34,2,2,1200,463.6,5.11,4.0,2.277,24.75,0.0,14.96,0,0.0,1,750,0.0,15.45,15.45,-0.48999999999999844,2.277,0
Proposed,crowd_run,0,35,2,2,1200,1052.0,4.0,4.86,0.0,24.75,0.0,24.75,0,0.0,1,750,0.0,15.45,15.45,9.3,0.0,0
Proposed,crowd_run,0,36,0,0,300,355.7,4.86,4.0,0.942,4.03,20.72,-20.74,0,0.0,0,300,0.0,4.03,-7.39,-13.349999999999998,0.942,1
Proposed,crowd_run,0,37,0,0,300,952.1,4.0,7.1,0.0,4.03,0.0,4.03,0,0.0,2,1200,0.0,24.75,4.03,0.0,0.0,0
Proposed,crowd_run,0,38,2,2,1200,1023.8,7.1,9.07,0.0,24.75,20.72,4.03,0,0.0,3,1850,0.0,32.84,24.75,-20.72,0.0,0
Proposed,crowd_run,0,39,2,2,1200,960.6,9.07,9.48,0.0,24.75,0.0,24.75,0,0.0,3,1850,0.0,32.84,32.84,-8.090000000000003,0.0,0
Proposed,crowd_run,0,40,2,2,1200,955.9,9.48,8.99,0.0,24.75,0.0,24.75,0,0.0,3,1850,2.325,32.84,22.84,1.9100000000000001,-2.325,0
Proposed,crowd_run,0,41,2,2,1200,880.2,8.99,10.81,0.0,24.75,0.0,24.75,0,0.0,3,1850,0.0,32.84,32.84,-8.090000000000003,0.0,0
Proposed,crowd_run,0,42,2,2,1200,1063.0,10.81,11.65,0.0,24.75,0.0,24.75,0,0.0,3,1850,0.24,32.84,31.81,-7.059999999999999,-0.24,0
Proposed,crowd_run,0,43,2,2,1200,934.7,11.65,13.58,0.0,24.75,0.0,24.75,0,0.0,3,1850,0.0,32.84,32.84,-8.090000000000003,0.0,0
Proposed,crowd_run,0,44,2,2,1200,994.6,13.58,11.52,0.0,24.75,0.0,24.75,0,0.0,3,1850,4.53,32.84,13.36,11.39,-4.53,0
Proposed,crowd_run,0,45,2,2,1200,1000.9,11.52,13.22,0.0,24.75,0.0,24.75,0,0.0,3,1850,0.0,32.84,32.84,-8.090000000000003,0.0,0
Proposed,crowd_run,0,46,3,3,1850,858.9,13.22,12.36,0.0,32.84,8.09,24.75,0,0.0,3,1850,0.405,32.84,31.1,-6.350000000000001,-0.405,1
Proposed,crowd_run,0,47,2,2,1200,1103.0,12.36,13.46,0.0,24.75,8.09,16.66,0,0.0,3,1850,0.481,32.84,30.77,-14.11,-0.481,0
Proposed,crowd_run,1,0,0,0,300,587.0,2.88,4.79,0.0,4.03,0.0,4.03,0,0.0,0,300,0.0,4.03,4.03,0.0,0.0,1
Proposed,crowd_run,1,1,2,2,1200,787.1,4.79,5.95,0.0,24.75,20.72,4.03,0,0.0,1,750,0.0,15.45,4.03,0.0,0.0,0
Proposed,crowd_run,1,2,2,2,1200,677.6,5.95,5.75,0.0,24.75,0.0,24.75,0,0.0,1,750,0.0,15.45,15.45,9.3,0.0,0
Proposed,crowd_run,1,3,2,2,1200,650.6,5.75,4.18,0.0,24.75,0.0,24.75,0,0.0,1,750,0.0,15.45,15.45,9.3,0.0,0
Proposed,crowd_run,1,4,0,0,300,725.7,4.18,6.17,0.0,4.03,20.72,-16.69,0,0.0,1,750,0.0,15.45,15.45,-32.14,0.0,0
Proposed,crowd_run,1,5,2,2,1200,824.8,6.17,6.36,0.0,24.75,20.72,4.03,0,0.0,1,750,0.0,15.45,15.45,-11.419999999999998,0.0,0
Proposed,crowd_run,1,6,2,2,1200,252.3,6.36,4.0,8.986,24.75,0.0,-13.89,0,0.0,0,300,0.0,4.03,-7.39,-6.500000000000001,8.986,0
Proposed,crowd_run,1,7,0,0,300,761.1,4.0,6.46,0.0,4.03,20.72,-16.69,0,0.0,0,300,0.0,4.03,4.03,-20.720000000000002,0.0,1
Proposed,crowd_run,1,8,0,0,300,502.5,6.46,5.65,0.0,4.03,0.0,4.03,0,0.0,0,300,0.0,4.03,4.03,0.0,0.0,1
Proposed,crowd_run,1,9,0,0,300,618.3,5.65,6.93,0.0,4.03,0.0,4.03,0,0.0,0,300,0.0,4.03,4.03,0.0,0.0,1
Proposed,crowd_run,1,10,2,2,1200,583.5,6.93,4.74,0.0,24.75,20.72,4.03,0,0.0,0,300,0.0,4.03,4.03,0.0,0.0,0
Proposed,crowd_run,1,11,0,0,300,488.0,4.74,6.08,0.0,4.03,20.72,-16.69,0,0.0,0,300,0.0,4.03,4.03,-20.720000000000002,0.0,1
Proposed,crowd_run,1,12,0,0,300,778.7,6.08,6.79,0.0,4.03,0.0,4.03,0,0.0,0,300,0.0,4.03,4.03,0.0,0.0,1
Proposed,crowd_run,1,13,2,2,1200,653.2,6.79,4.0,3.49,24.75,20.72,-10.98,0,0.0,0,300,0.0,4.03,4.03,-15.010000000000002,3.49,0
Proposed,crowd_run,1,14,0,0,300,587.3,4.0,5.35,0.0,4.03,20.72,-16.69,0,0.0,0,300,0.0,4.03,4.03,-20.720000000000002,0.0,1
Proposed,crowd_run,1,15,0,0,300,472.8,5.35,6.58,0.0,4.03,0.0,4.03,0,0.0,1,750,0.0,15.45,4.03,0.0,0.0,0
Proposed,crowd_run,1,16,0,0,300,790.7,6.58,8.06,0.0,4.03,0.0,4.03,0,0.0,1,750,0.0,15.45,15.45,-11.419999999999998,0.0,0
Proposed,crowd_run,1,17,2,2,1200,576.4,8.06,7.04,0.0,24.75,20.72,4.03,0,0.0,1,750,0.0,15.45,15.45,-11.419999999999998,0.0,0
Proposed,crowd_run,1,18,2,2,1200,793.4,7.04,6.11,0.0,24.75,0.0,24.75,0,0.0,1,750,0.0,15.45,15.45,9.3,0.0,0
Proposed,crowd_run,1,19,2,2,1200,446.8,6.11,4.81,0.0,24.75,0.0,24.75,0,0.0,1,750,0.0,15.45,15.45,9.3,0.0,0
Proposed,crowd_run,1,20,0,0,300,561.7,4.81,6.36,0.0,4.03,20.72,-16.69,0,0.0,1,750,0.0,15.45,15.45,-32.14,0.0,0
Proposed,crowd_run,1,21,2,2,1200,529.7,6.36,6.52,0.0,24.75,20.72,4.03,0,0.0,1,750,0.0,15.45,15.45,-11.419999999999998,0.0,0
Proposed,crowd_run,1,22,2,2,1200,362.6,6.52,4.0,1.871,24.75,0.0,16.71,0,0.0,1,750,0.0,15.45,15.45,1.2600000000000016,1.871,0
Proposed,crowd_run,1,23,2,2,1200,712.6,4.0,5.06,0.0,24.75,0.0,24.75,0,0.0,1,750,0.0,15.45,15.45,9.3,0.0,0
Proposed,crowd_run,1,24,0,0,300,475.3,5.06,6.14,0.0,4.03,20.72,-16.69,0,0.0,1,750,0.0,15.45,15.45,-32.14,0.0,0
Proposed,crowd_run,1,25,0,0,300,474.9,6.14,7.99,0.0,4.03,0.0,4.03,0,0.0,1,750,0.0,15.45,15.45,-11.419999999999998,0.0,0
Proposed,crowd_run,1,26,2,2,1200,616.4,7.99,6.23,0.0,24.75,20.72,4.03,0,0.0,1,750,0.0,15.45,15.45,-11.419999999999998,0.0,0
Proposed,crowd_run,1,27,2,2,1200,428.1,6.23,4.0,5.922,24.75,0.0,-0.71,0,0.0,0,300,0.0,4.03,-7.39,6.68,5.922,0
Proposed,crowd_run,1,28,0,0,300,475.6,4.0,4.0,1.444,4.03,20.72,-22.9,0,0.0,0,300,0.0,4.03,4.03,-26.93,1.444,1
Proposed,crowd_run,1,29,0,0,300,809.7,4.0,6.31,0.0,4.03,0.0,4.03,0,0.0,0,300,0.0,4.03,4.03,0.0,0.0,1
Proposed,crowd_run,1,30,0,0,300,699.9,6.31,7.9,0.0,4.03,0.0,4.03,0,0.0,0,300,0.0,4.03,4.03,0.0,0.0,1
Proposed,crowd_run,1,31,2,2,1200,420.5,7.9,4.0,0.902,24.75,20.72,0.15,0,0.0,0,300,0.0,4.03,4.03,-3.8800000000000003,0.902,0
Proposed,crowd_run,1,32,0,0,300,473.9,4.0,4.0,0.887,4.03,20.72,-20.5,0,0.0,0,300,0.0,4.03,4.03,-24.53,0.887,1
Proposed,crowd_run,1,33,0,0,300,654.6,4.0,6.2,0.0,4.03,0.0,4.03,0,0.0,1,750,0.0,15.45,4.03,0.0,0.0,0
Proposed,crowd_run,1,34,2,2,1200,689.7,6.2,5.23,0.0,24.75,20.72,4.03,0,0.0,1,750,0.0,15.45,15.45,-11.419999999999998,0.0,0
Proposed,crowd_run,1,35,2,2,1200,677.2,5.23,4.34,0.0,24.75,0.0,24.75,0,0.0,1,750,0.0,15.45,15.45,9.3,0.0,0
Proposed,crowd_run,1,36,0,0,300,444.9,4.34,4.0,0.289,4.03,20.72,-17.93,0,0.0,1,750,0.0,15.45,15.45,-33.379999999999995,0.289,0
Proposed,crowd_run,1,37,0,0,300,795.5,4.0,6.92,0.0,4.03,0.0,4.03,0,0.0,2,1200,0.0,24.75,15.45,-11.419999999999998,0.0,0
Proposed,crowd_run,1,38,2,2,1200,664.8,6.92,7.8,0.0,24.75,20.72,4.03,0,0.0,2,1200,0.0,24.75,24.75,-20.72,0.0,1
Proposed,crowd_run,1,39,2,2,1200,743.5,7.8,7.16,0.0,24.75,0.0,24.75,0,0.0,2,1200,0.0,24.75,24.75,0.0,0.0,1
Proposed,crowd_run,1,40,2,2,1200,649.3,7.16,4.55,0.0,24.75,0.0,24.75,0,0.0,2,1200,0.0,24.75,24.75,0.0,0.0,1
Proposed,crowd_run,1,41,2,2,1200,598.7,4.55,5.35,0.0,24.75,0.0,24.75,0,0.0,2,1200,0.0,24.75,24.75,0.0,0.0,1
Proposed,crowd_run,1,42,2,2,1200,981.2,5.35,5.92,0.0,24.75,0.0,24.75,0,0.0,2,1200,0.0,24.75,24.75,0.0,0.0,1
Proposed,crowd_run,1,43,2,2,1200,1001.1,5.92,7.99,0.0,24.75,0.0,24.75,0,0.0,2,1200,0.0,24.75,24.75,0.0,0.0,1
Proposed,crowd_run,1,44,2,2,1200,505.3,7.99,4.0,3.936,24.75,0.0,7.83,0,0.0,2,1200,0.0,24.75,24.75,-16.92,3.936,1
Proposed,crowd_run,1,45,2,2,1200,571.6,4.0,4.0,0.033,24.75,0.0,24.61,0,0.0,2,1200,0.0,24.75,24.75,-0.14000000000000057,0.033,1
Proposed,crowd_run,1,46,2,2,1200,594.1,4.0,4.0,0.553,24.75,0.0,22.37,0,0.0,2,1200,0.437,24.75,22.87,-0.5,0.11600000000000005,1
Proposed,crowd_run,1,47,2,2,1200,930.5,4.0,4.55,0.0,24.75,0.0,24.75,0,0.0,2,1200,0.0,24.75,24.75,0.0,0.0,1
Proposed,crowd_run,2,0,2,2,1200,1126.0,1.25,4.0,3.113,24.75,0.0,11.36,0,0.0,1,750,1.478,15.45,9.09,2.2699999999999996,1.635,0
Proposed,crowd_run,2,1,2,2,1200,892.4,4.0,5.5,0.0,24.75,0.0,24.75,0,0.0,1,750,0.0,15.45,15.45,9.3,0.0,0
Proposed,crowd_run,2,2,2,2,1200,941.8,5.5,6.48,0.0,24.75,0.0,24.75,0,0.0,1,750,0.0,15.45,15.45,9.3,0.0,0
Proposed,crowd_run,2,3,2,2,1200,463.6,6.48,4.0,1.335,24.75,0.0,19.01,0,0.0,1,750,0.0,15.45,15.45,3.5600000000000023,1.335,0
Proposed,crowd_run,2,4,0,0,300,1052.0,4.0,6.61,0.0,4.03,20.72,-16.69,0,0.0,1,750,0.0,15.45,15.45,-32.14,0.0,0
Proposed,crowd_run,2,5,2,2,1200,355.7,6.61,4.0,2.221,24.75,20.72,-5.52,0,0.0,1,750,0.0,15.45,15.45,-20.97,2.221,0
Proposed,crowd_run,2,6,0,0,300,952.1,4.0,6.98,0.0,4.03,20.72,-16.69,0,0.0,1,750,0.0,15.45,15.45,-32.14,0.0,0
Proposed,crowd_run,2,7,2,2,1200,1023.8,6.98,6.4,0.0,24.75,20.72,4.03,0,0.0,1,750,0.0,15.45,15.45,-11.419999999999998,0.0,0
Proposed,crowd_run,2,8,2,2,1200,960.6,6.4,4.0,3.672,24.75,0.0,8.96,0,0.0,1,750,0.0,15.45,15.45,-6.489999999999998,3.672,0
Proposed,crowd_run,2,9,2,2,1200,955.9,4.0,4.0,3.022,24.75,0.0,11.76,0,0.0,1,750,0.0,15.45,15.45,-3.6899999999999995,3.022,0
Proposed,crowd_run,2,10,2,2,1200,880.2,4.0,4.0,0.106,24.75,0.0,24.3,0,0.0,1,750,0.0,15.45,15.45,8.850000000000001,0.106,0
Proposed,crowd_run,2,11,2,2,1200,1063.0,4.0,4.0,0.889,24.75,0.0,20.93,0,0.0,1,750,0.0,15.45,15.45,5.48,0.889,0
Proposed,crowd_run,2,12,0,0,300,934.7,4.0,5.26,0.0,4.03,20.72,-16.69,0,0.0,1,750,0.0,15.45,15.45,-32.14,0.0,0
Proposed,crowd_run,2,13,0,0,300,994.6,5.26,7.58,0.0,4.03,0.0,4.03,0,0.0,1,750,0.0,15.45,15.45,-11.419999999999998,0.0,0
Proposed,crowd_run,2,14,2,2,1200,1000.9,7.58,5.35,0.0,24.75,20.72,4.03,0,0.0,1,750,0.0,15.45,15.45,-11.419999999999998,0.0,0
Proposed,crowd_run,2,15,2,2,1200,858.9,5.35,4.0,0.751,24.75,0.0,21.52,0,0.0,1,750,0.0,15.45,15.45,6.07,0.751,0
Proposed,crowd_run,2,16,0,0,300,1103.0,4.0,6.19,0.0,4.03,20.72,-16.69,0,0.0,1,750,0.0,15.45,15.45,-32.14,0.0,0
Proposed,crowd_run,2,17,2,2,1200,966.8,6.19,7.2,0.0,24.75,20.72,4.03,0,0.0,2,1200,0.0,24.75,15.45,-11.419999999999998,0.0,1
Proposed,crowd_run,2,18,2,2,1200,810.4,7.2,6.37,0.0,24.75,0.0,24.75,0,0.0,2,1200,0.0,24.75,24.75,0.0,0.0,1
Proposed,crowd_run,2,19,2,2,1200,971.9,6.37,7.94,0.0,24.75,0.0,24.75,0,0.0,2,1200,0.0,24.75,24.75,0.0,0.0,1
Proposed,crowd_run,2,20,2,2,1200,704.0,7.94,4.13,0.0,24.75,0.0,24.75,0,0.0,2,1200,0.388,24.75,23.08,1.6700000000000017,-0.388,1
Proposed,crowd_run,2,21,2,2,1200,1036.7,4.13,6.16,0.0,24.75,0.0,24.75,0,0.0,2,1200,0.0,24.75,24.75,0.0,0.0,1
Proposed,crowd_run,2,22,2,2,1200,1087.5,6.16,7.37,0.0,24.75,0.0,24.75,0,0.0,2,1200,0.0,24.75,24.75,0.0,0.0,1
Proposed,crowd_run,2,23,2,2,1200,1111.3,7.37,9.48,0.0,24.75,0.0,24.75,0,0.0,2,1200,0.0,24.75,24.75,0.0,0.0,1
Proposed,crowd_run,2,24,2,2,1200,1138.6,9.48,8.61,0.0,24.75,0.0,24.75,0,0.0,2,1200,0.0,24.75,24.75,0.0,0.0,1
Proposed,crowd_run,2,25,2,2,1200,1073.9,8.61,8.79,0.0,24.75,0.0,24.75,0,0.0,2,1200,0.0,24.75,24.75,0.0,0.0,1
Proposed,crowd_run,2,26,2,2,1200,1065.4,8.79,9.46,0.0,24.75,0.0,24.75,0,0.0,2,1200,0.0,24.75,24.75,0.0,0.0,1
Proposed,crowd_run,2,27,2,2,1200,984.5,9.46,8.18,0.0,24.75,0.0,24.75,0,0.0,2,1200,0.0,24.75,24.75,0.0,0.0,1
Proposed,crowd_run,2,28,2,2,1200,824.4,8.18,4.0,4.382,24.75,0.0,5.91,0,0.0,1,750,0.0,15.45,6.15,-0.2400000000000002,4.382,0
Proposed,crowd_run,2,29,2,2,1200,1037.6,4.0,4.0,1.263,24.75,0.0,19.32,0,0.0,1,750,0.0,15.45,15.45,3.870000000000001,1.263,0
Proposed,crowd_run,2,30,2,2,1200,1055.3,4.0,4.0,2.417,24.75,0.0,14.36,0,0.0,1,750,0.0,15.45,15.45,-1.0899999999999999,2.417,0
Proposed,crowd_run,2,31,2,2,1200,1126.0,4.0,4.71,0.0,24.75,0.0,24.75,0,0.0,1,750,0.0,15.45,15.45,9.3,0.0,0
Proposed,crowd_run,2,32,0,0,300,892.4,4.71,6.12,0.0,4.03,20.72,-16.69,0,0.0,1,750,0.0,15.45,15.45,-32.14,0.0,0
Proposed,crowd_run,2,33,2,2,1200,941.8,6.12,5.11,0.0,24.75,20.72,4.03,0,0.0,1,750,0.0,15.45,15.45,-11.419999999999998,0.0,0
Proposed,crowd_run,2,34,2,2,1200,463.6,5.11,4.0,2.277,24.75,0.0,14.96,0,0.0,1,750,0.0,15.45,15.45,-0.48999999999999844,2.277,0
Proposed,crowd_run,2,35,2,2,1200,1052.0,4.0,4.86,0.0,24.75,0.0,24.75,0,0.0,1,750,0.0,15.45,15.45,9.3,0.0,0
Proposed,crowd_run,2,36,0,0,300,355.7,4.86,4.0,0.942,4.03,20.72,-20.74,0,0.0,0,300,0.0,4.03,-7.39,-13.349999999999998,0.942,1
Proposed,crowd_run,2,37,0,0,300,952.1,4.0,7.1,0.0,4.03,0.0,4.03,0,0.0,2,1200,0.0,24.75,4.03,0.0,0.0,0
Proposed,crowd_run,2,38,2,2,1200,1023.8,7.1,9.07,0.0,24.75,20.72,4.03,0,0.0,3,1850,0.0,32.84,24.75,-20.72,0.0,0
Proposed,crowd_run,2,39,2,2,1200,960.6,9.07,9.48,0.0,24.75,0.0,24.75,0,0.0,3,1850,0.0,32.84,32.84,-8.090000000000003,0.0,0
Proposed,crowd_run,2,40,2,2,1200,955.9,9.48,8.99,0.0,24.75,0.0,24.75,0,0.0,3,1850,2.325,32.84,22.84,1.9100000000000001,-2.325,0
Proposed,crowd_run,2,41,2,2,1200,880.2,8.99,10.81,0.0,24.75,0.0,24.75,0,0.0,3,1850,0.0,32.84,32.84,-8.090000000000003,0.0,0
Proposed,crowd_run,2,42,2,2,1200,1063.0,10.81,11.65,0.0,24.75,0.0,24.75,0,0.0,3,1850,0.24,32.84,31.81,-7.059999999999999,-0.24,0
Proposed,crowd_run,2,43,2,2,1200,934.7,11.65,13.58,0.0,24.75,0.0,24.75,0,0.0,3,1850,0.0,32.84,32.84,-8.090000000000003,0.0,0
