Method,Video,Episode,Chunk,Action_proposed,Applied_Action,Bitrate_kbps_proposed,Throughput_kbps,Buffer_Before,Buffer_After,Rebuffer_s_proposed,VMAF_proposed,Smooth_Penalty,Step_QoE_proposed,Shield_Intervened,Shield_Rate,Action_genie,Bitrate_kbps_genie,Rebuffer_s_genie,VMAF_genie,Step_QoE_genie,QoE_diff
Proposed_Shielded,bigbuckbunny,3,10,0,0,300,861.3,19.49,22.24,0.0,66.58,0.0,66.58,0,0.0,1,750,0.0,83.73,83.73,-17.150000000000006
Proposed_Shielded,bigbuckbunny,3,11,0,0,300,846.7,22.24,25.61,0.0,66.58,0.0,66.58,0,0.0,1,750,0.0,83.73,83.73,-17.150000000000006
Proposed_Shielded,bigbuckbunny,3,12,0,0,300,598.8,25.61,27.45,0.0,66.58,0.0,66.58,0,0.0,1,750,0.0,83.73,83.73,-17.150000000000006
Proposed_Shielded,bigbuckbunny,3,13,1,1,750,608.7,27.45,29.37,0.0,83.73,17.15,66.58,0,0.0,2,1200,0.0,90.34,83.73,-17.150000000000006
Proposed_Shielded,bigbuckbunny,3,14,1,1,750,797.1,29.37,30.0,0.0,83.73,0.0,83.73,0,0.0,2,1200,0.0,90.34,90.34,-6.609999999999999
Proposed_Shielded,bigbuckbunny,3,15,1,1,750,1016.9,30.0,30.0,0.0,83.73,0.0,83.73,0,0.0,2,1200,0.0,90.34,90.34,-6.609999999999999
Proposed_Shielded,bigbuckbunny,3,16,1,1,750,1018.2,30.0,29.98,0.0,83.73,0.0,83.73,0,0.0,2,1200,0.0,90.34,90.34,-6.609999999999999
Proposed_Shielded,bigbuckbunny,3,17,1,1,750,1221.8,29.98,30.0,0.0,83.73,0.0,83.73,0,0.0,2,1200,0.0,90.34,90.34,-6.609999999999999
Proposed_Shielded,bigbuckbunny,3,18,1,1,750,1244.0,30.0,30.0,0.0,83.73,0.0,83.73,0,0.0,2,1200,0.0,90.34,90.34,-6.609999999999999
Proposed_Shielded,bigbuckbunny,3,19,2,2,1200,967.8,30.0,30.0,0.0,90.34,6.61,83.73,0,0.0,2,1200,0.0,90.34,90.34,-6.609999999999999
Proposed_Shielded,bigbuckbunny,3,20,1,1,750,1259.1,30.0,29.85,0.0,83.73,6.61,77.12,0,0.0,2,1200,0.0,90.34,90.34,-13.219999999999999
Proposed_Shielded,bigbuckbunny,3,21,1,1,750,1059.4,29.85,30.0,0.0,83.73,0.0,83.73,0,0.0,2,1200,0.0,90.34,90.34,-6.609999999999999
Proposed_Shielded,bigbuckbunny,3,22,1,1,750,1076.0,30.0,30.0,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,77.12,6.609999999999999
Proposed_Shielded,bigbuckbunny,3,23,1,1,750,1209.8,30.0,30.0,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0
Proposed_Shielded,bigbuckbunny,3,24,1,1,750,901.4,30.0,28.08,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0
Proposed_Shielded,bigbuckbunny,3,25,1,1,750,854.8,28.08,27.57,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0
Proposed_Shielded,bigbuckbunny,3,26,1,1,750,839.1,27.57,28.98,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0
Proposed_Shielded,bigbuckbunny,3,27,1,1,750,1088.7,28.98,30.0,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0
Proposed_Shielded,bigbuckbunny,3,28,1,1,750,1224.0,30.0,29.17,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0
Proposed_Shielded,bigbuckbunny,3,29,2,2,1200,1011.0,29.17,29.84,0.0,90.34,6.61,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0
Proposed_Shielded,bigbuckbunny,3,30,2,2,1200,1048.2,29.84,30.0,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,83.73,6.609999999999999
Proposed_Shielded,bigbuckbunny,3,31,2,2,1200,1045.6,30.0,30.0,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0
Proposed_Shielded,bigbuckbunny,3,32,2,2,1200,876.3,30.0,28.99,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0
Proposed_Shielded,bigbuckbunny,3,33,2,2,1200,824.0,28.99,30.0,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0
Proposed_Shielded,bigbuckbunny,3,34,2,2,1200,1157.6,30.0,30.0,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0
Proposed_Shielded,bigbuckbunny,3,35,2,2,1200,894.8,30.0,30.0,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0
Proposed_Shielded,bigbuckbunny,3,36,2,2,1200,1077.9,30.0,29.14,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0
Proposed_Shielded,bigbuckbunny,3,37,2,2,1200,1041.8,29.14,30.0,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0
Proposed_Shielded,bigbuckbunny,3,38,2,2,1200,1157.7,30.0,30.0,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0
Proposed_Shielded,bigbuckbunny,3,39,2,2,1200,1092.3,30.0,30.0,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0
Proposed_Shielded,bigbuckbunny,3,40,1,1,750,948.7,30.0,28.66,0.0,83.73,6.61,77.12,0,0.0,2,1200,0.0,90.34,90.34,-13.219999999999999
Proposed_Shielded,bigbuckbunny,3,41,1,1,750,1176.1,28.66,30.0,0.0,83.73,0.0,83.73,0,0.0,2,1200,0.0,90.34,90.34,-6.609999999999999
Proposed_Shielded,bigbuckbunny,3,42,1,1,750,954.2,30.0,29.77,0.0,83.73,0.0,83.73,0,0.0,2,1200,0.0,90.34,90.34,-6.609999999999999
Proposed_Shielded,bigbuckbunny,3,43,1,1,750,1010.0,29.77,29.64,0.0,83.73,0.0,83.73,0,0.0,2,1200,0.0,90.34,90.34,-6.609999999999999
Proposed_Shielded,bigbuckbunny,3,44,1,1,750,904.9,29.64,26.57,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,77.12,6.609999999999999
Proposed_Shielded,bigbuckbunny,3,45,1,1,750,896.6,26.57,28.14,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0
Proposed_Shielded,bigbuckbunny,3,46,1,1,750,742.8,28.14,27.73,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0
Proposed_Shielded,bigbuckbunny,3,47,1,1,750,427.9,27.73,25.32,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0
Proposed_Shielded,bigbuckbunny,4,0,0,0,300,891.0,1.78,4.0,0.426,66.58,0.0,23.96,0,0.0,0,300,0.426,66.58,23.96,0.0
Proposed_Shielded,bigbuckbunny,4,1,0,0,300,891.2,4.0,6.77,0.0,66.58,0.0,66.58,0,0.0,0,300,0.0,66.58,66.58,0.0
Proposed_Shielded,bigbuckbunny,4,2,0,0,300,890.8,6.77,9.75,0.0,66.58,0.0,66.58,0,0.0,0,300,0.0,66.58,66.58,0.0
Proposed_Shielded,bigbuckbunny,4,3,0,0,300,879.8,9.75,12.26,0.0,66.58,0.0,66.58,0,0.0,1,750,0.0,83.73,66.58,0.0
Proposed_Shielded,bigbuckbunny,4,4,0,0,300,841.8,12.26,13.07,0.0,66.58,0.0,66.58,0,0.0,1,750,0.0,83.73,83.73,-17.150000000000006
Proposed_Shielded,bigbuckbunny,4,5,0,0,300,900.4,13.07,15.21,0.0,66.58,0.0,66.58,0,0.0,1,750,0.0,83.73,83.73,-17.150000000000006
Proposed_Shielded,bigbuckbunny,4,6,0,0,300,897.6,15.21,17.66,0.0,66.58,0.0,66.58,0,0.0,1,750,0.0,83.73,83.73,-17.150000000000006
Proposed_Shielded,bigbuckbunny,4,7,0,0,300,884.1,17.66,19.98,0.0,66.58,0.0,66.58,0,0.0,1,750,0.0,83.73,83.73,-17.150000000000006
Proposed_Shielded,bigbuckbunny,4,8,0,0,300,901.1,19.98,21.87,0.0,66.58,0.0,66.58,0,0.0,1,750,0.0,83.73,83.73,-17.150000000000006
Proposed_Shielded,bigbuckbunny,4,9,0,0,300,882.9,21.87,24.47,0.0,66.58,0.0,66.58,0,0.0,1,750,0.0,83.73,83.73,-17.150000000000006
Proposed_Shielded,bigbuckbunny,4,10,0,0,300,901.2,24.47,27.28,0.0,66.58,0.0,66.58,0,0.0,1,750,0.0,83.73,83.73,-17.150000000000006
Proposed_Shielded,bigbuckbunny,4,11,1,1,750,900.7,27.28,29.8,0.0,83.73,17.15,66.58,0,0.0,2,1200,0.0,90.34,83.73,-17.150000000000006
Proposed_Shielded,bigbuckbunny,4,12,1,1,750,901.6,29.8,30.0,0.0,83.73,0.0,83.73,0,0.0,2,1200,0.0,90.34,90.34,-6.609999999999999
Proposed_Shielded,bigbuckbunny,4,13,2,2,1200,900.5,30.0,30.0,0.0,90.34,6.61,83.73,0,0.0,2,1200,0.0,90.34,90.34,-6.609999999999999
Proposed_Shielded,bigbuckbunny,4,14,2,2,1200,900.3,30.0,30.0,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0
Proposed_Shielded,bigbuckbunny,4,15,2,2,1200,897.1,30.0,30.0,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0
Proposed_Shielded,bigbuckbunny,4,16,1,1,750,902.5,30.0,29.47,0.0,83.73,6.61,77.12,0,0.0,2,1200,0.0,90.34,90.34,-13.219999999999999
Proposed_Shielded,bigbuckbunny,4,17,1,1,750,807.4,29.47,30.0,0.0,83.73,0.0,83.73,0,0.0,2,1200,0.0,90.34,90.34,-6.609999999999999
Proposed_Shielded,bigbuckbunny,4,18,1,1,750,902.0,30.0,30.0,0.0,83.73,0.0,83.73,0,0.0,2,1200,0.0,90.34,90.34,-6.609999999999999
Proposed_Shielded,bigbuckbunny,4,19,2,2,1200,900.4,30.0,30.0,0.0,90.34,6.61,83.73,0,0.0,2,1200,0.0,90.34,90.34,-6.609999999999999
Proposed_Shielded,bigbuckbunny,4,20,1,1,750,902.0,30.0,28.2,0.0,83.73,6.61,77.12,0,0.0,1,750,0.0,83.73,77.12,0.0
Proposed_Shielded,bigbuckbunny,4,21,1,1,750,901.2,28.2,29.09,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0
Proposed_Shielded,bigbuckbunny,4,22,1,1,750,900.6,29.09,29.8,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0
Proposed_Shielded,bigbuckbunny,4,23,1,1,750,902.1,29.8,29.27,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0
Proposed_Shielded,bigbuckbunny,4,24,1,1,750,901.1,29.27,27.35,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0
Proposed_Shielded,bigbuckbunny,4,25,1,1,750,899.4,27.35,27.06,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0
Proposed_Shielded,bigbuckbunny,4,26,1,1,750,823.2,27.06,28.43,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0
Proposed_Shielded,bigbuckbunny,4,27,1,1,750,901.4,28.43,30.0,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0
Proposed_Shielded,bigbuckbunny,4,28,0,0,300,901.5,30.0,30.0,0.0,66.58,17.15,49.43,0,0.0,1,750,0.0,83.73,83.73,-34.300000000000004
Proposed_Shielded,bigbuckbunny,4,29,1,1,750,900.7,30.0,30.0,0.0,83.73,17.15,66.58,0,0.0,1,750,0.0,83.73,83.73,-17.150000000000006
Proposed_Shielded,bigbuckbunny,4,30,2,2,1200,899.6,30.0,30.0,0.0,90.34,6.61,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0
Proposed_Shielded,bigbuckbunny,4,31,2,2,1200,902.2,30.0,30.0,0.0,90.34,0.0,90.34,0,0.0,1,750,0.0,83.73,83.73,6.609999999999999
Proposed_Shielded,bigbuckbunny,4,32,2,2,1200,900.9,30.0,29.12,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,83.73,6.609999999999999
Proposed_Shielded,bigbuckbunny,4,33,2,2,1200,894.7,29.12,30.0,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0
Proposed_Shielded,bigbuckbunny,4,34,2,2,1200,901.3,30.0,30.0,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0
Proposed_Shielded,bigbuckbunny,4,35,2,2,1200,902.2,30.0,30.0,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0
Proposed_Shielded,bigbuckbunny,4,36,2,2,1200,901.0,30.0,28.19,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0
Proposed_Shielded,bigbuckbunny,4,37,2,2,1200,901.0,28.19,28.57,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0
Proposed_Shielded,bigbuckbunny,4,38,2,2,1200,901.5,28.57,29.16,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0
Proposed_Shielded,bigbuckbunny,4,39,2,2,1200,871.6,29.16,29.8,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0
Proposed_Shielded,bigbuckbunny,4,40,1,1,750,901.6,29.8,28.18,0.0,83.73,6.61,77.12,0,0.0,1,750,0.0,83.73,77.12,0.0
Proposed_Shielded,bigbuckbunny,4,41,1,1,750,901.8,28.18,29.49,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0
Proposed_Shielded,bigbuckbunny,4,42,1,1,750,901.0,29.49,29.01,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0
Proposed_Shielded,bigbuckbunny,4,43,1,1,750,900.8,29.01,28.37,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0
Proposed_Shielded,bigbuckbunny,4,44,1,1,750,900.8,28.37,25.28,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0
Proposed_Shielded,bigbuckbunny,4,45,1,1,750,901.8,25.28,26.86,0.0,83.73,0.0,83.73,0,0.0,2,1200,0.0,90.34,83.73,0.0
Proposed_Shielded,bigbuckbunny,4,46,1,1,750,900.7,26.86,27.22,0.0,83.73,0.0,83.73,0,0.0,2,1200,0.0,90.34,90.34,-6.609999999999999
Proposed_Shielded,bigbuckbunny,4,47,1,1,750,900.7,27.22,28.17,0.0,83.73,0.0,83.73,0,0.0,2,1200,0.0,90.34,90.34,-6.609999999999999
Proposed_Shielded,bigbuckbunny,5,0,0,0,300,769.8,2.52,4.0,0.032,66.58,0.0,63.42,0,0.0,0,300,0.032,66.58,63.42,0.0
Proposed_Shielded,bigbuckbunny,5,1,0,0,300,446.8,4.0,5.55,0.0,66.58,0.0,66.58,0,0.0,0,300,0.0,66.58,66.58,0.0
Proposed_Shielded,bigbuckbunny,5,2,0,0,300,580.4,5.55,7.98,0.0,66.58,0.0,66.58,0,0.0,0,300,0.0,66.58,66.58,0.0
Proposed_Shielded,bigbuckbunny,5,3,0,0,300,467.8,7.98,9.17,0.0,66.58,0.0,66.58,0,0.0,0,300,0.0,66.58,66.58,0.0
Proposed_Shielded,bigbuckbunny,5,4,0,0,300,757.0,9.17,9.63,0.0,66.58,0.0,66.58,0,0.0,0,300,0.0,66.58,66.58,0.0
Proposed_Shielded,bigbuckbunny,5,5,0,0,300,657.4,9.63,11.07,0.0,66.58,0.0,66.58,0,0.0,0,300,0.0,66.58,66.58,0.0
Proposed_Shielded,bigbuckbunny,5,6,0,0,300,706.4,11.07,13.11,0.0,66.58,0.0,66.58,0,0.0,0,300,0.0,66.58,66.58,0.0
Proposed_Shielded,bigbuckbunny,5,7,0,0,300,692.8,13.11,14.96,0.0,66.58,0.0,66.58,0,0.0,1,750,0.0,83.73,66.58,0.0
Proposed_Shielded,bigbuckbunny,5,8,0,0,300,989.6,14.96,17.05,0.0,66.58,0.0,66.58,0,0.0,1,750,0.0,83.73,83.73,-17.150000000000006
Proposed_Shielded,bigbuckbunny,5,9,0,0,300,601.9,17.05,18.99,0.0,66.58,0.0,66.58,0,0.0,1,750,0.0,83.73,83.73,-17.150000000000006
Proposed_Shielded,bigbuckbunny,5,10,0,0,300,1009.6,18.99,21.93,0.0,66.58,0.0,66.58,0,0.0,1,750,0.0,83.73,83.73,-17.150000000000006
Proposed_Shielded,bigbuckbunny,5,11,0,0,300,645.2,21.93,25.1,0.0,66.58,0.0,66.58,0,0.0,1,750,0.0,83.73,83.73,-17.150000000000006
Proposed_Shielded,bigbuckbunny,5,12,0,0,300,418.7,25.1,26.01,0.0,66.58,0.0,66.58,0,0.0,1,750,0.0,83.73,83.73,-17.150000000000006
Proposed_Shielded,bigbuckbunny,5,13,1,1,750,877.1,26.01,28.57,0.0,83.73,17.15,66.58,0,0.0,1,750,0.0,83.73,83.73,-17.150000000000006
Proposed_Shielded,bigbuckbunny,5,14,1,1,750,465.1,28.57,29.02,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0
Proposed_Shielded,bigbuckbunny,5,15,1,1,750,398.4,29.02,27.97,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0
Proposed_Shielded,bigbuckbunny,5,16,0,0,300,859.7,27.97,30.0,0.0,66.58,17.15,49.43,0,0.0,1,750,0.0,83.73,83.73,-34.300000000000004
Proposed_Shielded,bigbuckbunny,5,17,1,1,750,1070.5,30.0,30.0,0.0,83.73,17.15,66.58,0,0.0,1,750,0.0,83.73,83.73,-17.150000000000006
Proposed_Shielded,bigbuckbunny,5,18,1,1,750,875.5,30.0,30.0,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0
Proposed_Shielded,bigbuckbunny,5,19,1,1,750,441.8,30.0,30.0,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0
Proposed_Shielded,bigbuckbunny,5,20,0,0,300,813.4,30.0,30.0,0.0,66.58,17.15,49.43,0,0.0,1,750,0.0,83.73,83.73,-34.300000000000004
Proposed_Shielded,bigbuckbunny,5,21,1,1,750,740.3,30.0,30.0,0.0,83.73,17.15,66.58,0,0.0,1,750,0.0,83.73,83.73,-17.150000000000006
Proposed_Shielded,bigbuckbunny,5,22,1,1,750,992.4,30.0,30.0,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0
Proposed_Shielded,bigbuckbunny,5,23,1,1,750,597.7,30.0,27.17,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0
Proposed_Shielded,bigbuckbunny,5,24,1,1,750,985.9,27.17,25.76,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0
Proposed_Shielded,bigbuckbunny,5,25,1,1,750,1089.2,25.76,26.22,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0
Proposed_Shielded,bigbuckbunny,5,26,1,1,750,960.4,26.22,27.96,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0
Proposed_Shielded,bigbuckbunny,5,27,1,1,750,1012.1,27.96,29.84,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0
Proposed_Shielded,bigbuckbunny,5,28,1,1,750,1111.0,29.84,28.52,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0
Proposed_Shielded,bigbuckbunny,5,29,1,1,750,496.6,28.52,28.28,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0
Proposed_Shielded,bigbuckbunny,5,30,1,1,750,947.0,28.28,30.0,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0
Proposed_Shielded,bigbuckbunny,5,31,1,1,750,619.6,30.0,30.0,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0
Proposed_Shielded,bigbuckbunny,5,32,1,1,750,672.1,30.0,29.91,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0
Proposed_Shielded,bigbuckbunny,5,33,2,2,1200,543.4,29.91,29.87,0.0,90.34,6.61,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0
Proposed_Shielded,bigbuckbunny,5,34,2,2,1200,592.0,29.87,28.53,0.0,90.34,0.0,90.34,0,0.0,1,750,0.0,83.73,83.73,6.609999999999999
Proposed_Shielded,bigbuckbunny,5,35,2,2,1200,1887.9,28.53,30.0,0.0,90.34,0.0,90.34,0,0.0,1,750,0.0,83.73,83.73,6.609999999999999
Proposed_Shielded,bigbuckbunny,5,36,2,2,1200,1492.5,30.0,30.0,0.0,90.34,0.0,90.34,0,0.0,1,750,0.0,83.73,83.73,6.609999999999999
Proposed_Shielded,bigbuckbunny,5,37,2,2,1200,490.0,30.0,27.34,0.0,90.34,0.0,90.34,0,0.0,1,750,0.0,83.73,83.73,6.609999999999999
Proposed_Shielded,bigbuckbunny,5,38,1,1,750,379.4,27.34,26.27,0.0,83.73,6.61,77.12,0,0.0,1,750,0.0,83.73,83.73,-6.609999999999999
Proposed_Shielded,bigbuckbunny,5,39,1,1,750,720.7,26.27,27.74,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0
Proposed_Shielded,bigbuckbunny,5,40,0,0,300,448.7,27.74,27.22,0.0,66.58,17.15,49.43,0,0.0,1,750,0.0,83.73,83.73,-34.300000000000004
Proposed_Shielded,bigbuckbunny,5,41,1,1,750,632.6,27.22,27.38,0.0,83.73,17.15,66.58,0,0.0,1,750,0.0,83.73,83.73,-17.150000000000006
Proposed_Shielded,bigbuckbunny,5,42,1,1,750,759.8,27.38,26.07,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0
Proposed_Shielded,bigbuckbunny,5,43,1,1,750,752.4,26.07,24.51,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0
Proposed_Shielded,bigbuckbunny,5,44,1,1,750,629.1,24.51,18.35,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0
Proposed_Shielded,bigbuckbunny,5,45,1,1,750,1034.1,18.35,20.25,0.0,83.73,0.0,83.73,0,0.0,1,750,0.0,83.73,83.73,0.0
Proposed_Shielded,bigbuckbunny,5,46,0,0,300,683.1,20.25,22.33,0.0,66.58,17.15,49.43,0,0.0,1,750,0.0,83.73,83.73,-34.300000000000004
Proposed_Shielded,bigbuckbunny,5,47,0,0,300,707.4,22.33,24.78,0.0,66.58,0.0,66.58,0,0.0,1,750,0.0,83.73,83.73,-17.150000000000006
Proposed_Shielded,bigbuckbunny,6,0,0,0,300,587.0,1.36,4.0,1.988,66.58,0.0,-132.2,1,1.0,0,300,1.988,66.58,-132.2,0.0
Proposed_Shielded,bigbuckbunny,6,1,0,0,300,787.1,4.0,6.61,0.0,66.58,0.0,66.58,0,0.5,0,300,0.0,66.58,66.58,0.0
Proposed_Shielded,bigbuckbunny,6,2,0,0,300,677.6,6.61,9.27,0.0,66.58,0.0,66.58,0,0.3333333333333333,0,300,0.0,66.58,66.58,0.0
Proposed_Shielded,bigbuckbunny,6,3,0,0,300,650.6,9.27,11.24,0.0,66.58,0.0,66.58,0,0.25,0,300,0.0,66.58,66.58,0.0
Proposed_Shielded,bigbuckbunny,6,4,0,0,300,725.7,11.24,11.55,0.0,66.58,0.0,66.58,0,0.2,0,300,0.0,66.58,66.58,0.0
Proposed_Shielded,bigbuckbunny,6,5,0,0,300,824.8,11.55,13.52,0.0,66.58,0.0,66.58,0,0.16666666666666666,0,300,0.0,66.58,66.58,0.0
Proposed_Shielded,bigbuckbunny,6,6,0,0,300,252.3,13.52,12.02,0.0,66.58,0.0,66.58,0,0.14285714285714285,0,300,0.0,66.58,66.58,0.0
Proposed_Shielded,bigbuckbunny,6,7,0,0,300,761.1,12.02,14.06,0.0,66.58,0.0,66.58,0,0.125,0,300,0.0,66.58,66.58,0.0
Proposed_Shielded,bigbuckbunny,6,8,0,0,300,502.5,14.06,14.29,0.0,66.58,0.0,66.58,0,0.1111111111111111,0,300,0.0,66.58,66.58,0.0
Proposed_Shielded,bigbuckbunny,6,9,0,0,300,618.3,14.29,16.29,0.0,66.58,0.0,66.58,0,0.1,1,750,0.0,83.73,66.58,0.0
Proposed_Shielded,bigbuckbunny,6,10,0,0,300,583.5,16.29,18.45,0.0,66.58,0.0,66.58,0,0.09090909090909091,1,750,0.0,83.73,83.73,-17.150000000000006
Proposed_Shielded,bigbuckbunny,6,11,0,0,300,488.0,18.45,21.35,0.0,66.58,0.0,66.58,0,0.08333333333333333,1,750,0.0,83.73,83.73,-17.150000000000006
Proposed_Shielded,bigbuckbunny,6,12,0,0,300,778.7,21.35,23.69,0.0,66.58,0.0,66.58,0,0.07692307692307693,1,750,0.0,83.73,83.73,-17.150000000000006
Proposed_Shielded,bigbuckbunny,6,13,0,0,300,653.2,23.69,26.92,0.0,66.58,0.0,66.58,0,0.07142857142857142,1,750,0.0,83.73,83.73,-17.150000000000006
Proposed_Shielded,bigbuckbunny,6,14,0,0,300,587.3,26.92,29.79,0.0,66.58,0.0,66.58,0,0.06666666666666667,1,750,0.0,83.73,83.73,-17.150000000000006
Proposed_Shielded,bigbuckbunny,6,15,0,0,300,472.8,29.79,30.0,0.0,66.58,0.0,66.58,0,0.0625,1,750,0.0,83.73,83.73,-17.150000000000006
Proposed_Shielded,bigbuckbunny,6,16,0,0,300,790.7,30.0,30.0,0.0,66.58,0.0,66.58,0,0.058823529411764705,1,750,0.0,83.73,83.73,-17.150000000000006
Proposed_Shielded,bigbuckbunny,6,17,1,1,750,576.4,30.0,30.0,0.0,83.73,17.15,66.58,0,0.05555555555555555,1,750,0.0,83.73,83.73,-17.150000000000006
Proposed_Shielded,bigbuckbunny,6,18,1,1,750,793.4,30.0,30.0,0.0,83.73,0.0,83.73,0,0.05263157894736842,1,750,0.0,83.73,83.73,0.0
Proposed_Shielded,bigbuckbunny,6,19,1,1,750,446.8,30.0,30.0,0.0,83.73,0.0,83.73,0,0.05,1,750,0.0,83.73,83.73,0.0
Proposed_Shielded,bigbuckbunny,6,20,0,0,300,561.7,30.0,30.0,0.0,66.58,17.15,49.43,0,0.047619047619047616,0,300,0.0,66.58,49.43,0.0
Proposed_Shielded,bigbuckbunny,6,21,1,1,750,529.7,30.0,28.7,0.0,83.73,17.15,66.58,0,0.045454545454545456,0,300,0.0,66.58,66.58,0.0
Proposed_Shielded,bigbuckbunny,6,22,1,1,750,362.6,28.7,24.53,0.0,83.73,0.0,83.73,0,0.043478260869565216,0,300,0.0,66.58,66.58,17.150000000000006
Proposed_Shielded,bigbuckbunny,6,23,1,1,750,712.6,24.53,22.8,0.0,83.73,0.0,83.73,0,0.041666666666666664,0,300,0.0,66.58,66.58,17.150000000000006
Proposed_Shielded,bigbuckbunny,6,24,1,1,750,475.3,22.8,15.57,0.0,83.73,0.0,83.73,0,0.04,0,300,0.0,66.58,66.58,17.150000000000006
Proposed_Shielded,bigbuckbunny,6,25,0,0,300,474.9,15.57,16.32,0.0,66.58,17.15,49.43,0,0.038461538461538464,0,300,0.0,66.58,66.58,-17.15
