Method,Video,Episode,Chunk,Action_proposed,Applied_Action,Bitrate_kbps_proposed,Throughput_kbps,Buffer_Before,Buffer_After,Rebuffer_s_proposed,VMAF_proposed,Smooth_Penalty,Step_QoE_proposed,Shield_Intervened,Shield_Rate,Action_genie,Bitrate_kbps_genie,Rebuffer_s_genie,VMAF_genie,Step_QoE_genie,QoE_diff
Proposed_ShieldedQoE,bigbuckbunny,10,29,5,5,6000,1261.3,30.0,30.0,0.0,97.14,30.56,66.58,0,0.16666666666666666,1,750,0.0,83.73,83.73,-17.150000000000006
Proposed_ShieldedQoE,bigbuckbunny,10,30,1,1,750,1113.3,30.0,30.0,0.0,83.73,13.41,70.32,0,0.16129032258064516,1,750,0.0,83.73,83.73,-13.41000000000001
Proposed_ShieldedQoE,bigbuckbunny,10,31,1,1,750,596.7,30.0,30.0,0.0,83.73,0.0,83.73,0,0.15625,1,750,0.0,83.73,83.73,0.0
Proposed_ShieldedQoE,bigbuckbunny,10,32,1,1,750,627.1,30.0,29.62,0.0,83.73,0.0,83.73,0,0.15151515151515152,1,750,0.0,83.73,83.73,0.0
Proposed_ShieldedQoE,bigbuckbunny,10,33,1,1,750,882.9,29.62,30.0,0.0,83.73,0.0,83.73,0,0.14705882352941177,2,1200,0.0,90.34,83.73,0.0
Proposed_ShieldedQoE,bigbuckbunny,10,34,1,1,750,1234.7,30.0,30.0,0.0,83.73,0.0,83.73,0,0.14285714285714285,2,1200,0.0,90.34,90.34,-6.609999999999999
Proposed_ShieldedQoE,bigbuckbunny,10,35,1,1,750,1061.1,30.0,30.0,0.0,83.73,0.0,83.73,0,0.1388888888888889,2,1200,0.0,90.34,90.34,-6.609999999999999
Proposed_ShieldedQoE,bigbuckbunny,10,36,1,1,750,972.2,30.0,30.0,0.0,83.73,0.0,83.73,0,0.13513513513513514,1,750,0.0,83.73,77.12,6.609999999999999
Proposed_ShieldedQoE,bigbuckbunny,10,37,1,1,750,682.0,30.0,30.0,0.0,83.73,0.0,83.73,0,0.13157894736842105,1,750,0.0,83.73,83.73,0.0
Proposed_ShieldedQoE,bigbuckbunny,10,38,1,1,750,609.2,30.0,30.0,0.0,83.73,0.0,83.73,0,0.1282051282051282,1,750,0.0,83.73,83.73,0.0
Proposed_ShieldedQoE,bigbuckbunny,10,39,1,1,750,468.4,30.0,30.0,0.0,83.73,0.0,83.73,0,0.125,1,750,0.0,83.73,83.73,0.0
Proposed_ShieldedQoE,bigbuckbunny,10,40,0,0,300,1047.2,30.0,30.0,0.0,66.58,17.15,49.43,0,0.12195121951219512,1,750,0.0,83.73,83.73,-34.300000000000004
Proposed_ShieldedQoE,bigbuckbunny,10,41,3,3,1850,819.8,30.0,30.0,0.0,95.49,28.91,66.58,0,0.11904761904761904,1,750,0.0,83.73,83.73,-17.150000000000006
Proposed_ShieldedQoE,bigbuckbunny,10,42,1,1,750,534.5,30.0,26.45,0.0,83.73,11.76,71.97,0,0.11627906976744186,1,750,0.0,83.73,83.73,-11.760000000000005
Proposed_ShieldedQoE,bigbuckbunny,10,43,1,1,750,669.7,26.45,24.22,0.0,83.73,0.0,83.73,0,0.11363636363636363,1,750,0.0,83.73,83.73,0.0
Proposed_ShieldedQoE,bigbuckbunny,10,44,0,0,300,762.5,24.22,24.86,0.0,66.58,17.15,49.43,0,0.1111111111111111,1,750,0.0,83.73,83.73,-34.300000000000004
Proposed_ShieldedQoE,bigbuckbunny,10,45,5,5,6000,468.7,24.86,24.21,0.0,97.14,30.56,66.58,0,0.10869565217391304,1,750,0.0,83.73,83.73,-17.150000000000006
Proposed_ShieldedQoE,bigbuckbunny,10,46,0,0,300,706.1,24.21,26.35,0.0,66.58,30.56,36.02,0,0.10638297872340426,1,750,0.0,83.73,83.73,-47.71
Proposed_ShieldedQoE,bigbuckbunny,10,47,5,5,6000,703.9,26.35,26.45,0.0,97.14,30.56,66.58,0,0.10416666666666667,1,750,0.0,83.73,83.73,-17.150000000000006
Proposed_ShieldedQoE,bigbuckbunny,11,0,0,0,300,897.2,1.75,4.0,0.441,66.58,0.0,22.47,0,0.0,0,300,0.441,66.58,22.47,0.0
Proposed_ShieldedQoE,bigbuckbunny,11,1,0,0,300,950.5,4.0,6.85,0.0,66.58,0.0,66.58,0,0.0,0,300,0.0,66.58,66.58,0.0
Proposed_ShieldedQoE,bigbuckbunny,11,2,5,4,2850,950.5,6.85,8.46,0.0,97.11,30.53,66.58,1,0.3333333333333333,1,750,0.0,83.73,66.58,0.0
Proposed_ShieldedQoE,bigbuckbunny,11,3,0,0,300,950.5,8.46,11.07,0.0,66.58,30.53,36.05,0,0.25,1,750,0.0,83.73,83.73,-47.68000000000001
Proposed_ShieldedQoE,bigbuckbunny,11,4,0,0,300,950.5,11.07,12.26,0.0,66.58,0.0,66.58,0,0.2,1,750,0.0,83.73,83.73,-17.150000000000006
Proposed_ShieldedQoE,bigbuckbunny,11,5,0,0,300,950.5,12.26,14.49,0.0,66.58,0.0,66.58,0,0.16666666666666666,1,750,0.0,83.73,83.73,-17.150000000000006
Proposed_ShieldedQoE,bigbuckbunny,11,6,5,4,2850,950.5,14.49,14.84,0.0,97.11,30.53,66.58,1,0.2857142857142857,1,750,0.0,83.73,83.73,-17.150000000000006
Proposed_ShieldedQoE,bigbuckbunny,11,7,0,0,300,950.5,14.84,17.27,0.0,66.58,30.53,36.05,0,0.25,1,750,0.0,83.73,83.73,-47.68000000000001
Proposed_ShieldedQoE,bigbuckbunny,11,8,5,4,2850,941.2,17.27,16.24,0.0,97.11,30.53,66.58,1,0.3333333333333333,1,750,0.0,83.73,83.73,-17.150000000000006
Proposed_ShieldedQoE,bigbuckbunny,11,9,1,1,750,950.5,16.24,16.99,0.0,83.73,13.38,70.35,0,0.3,1,750,0.0,83.73,83.73,-13.38000000000001
Proposed_ShieldedQoE,bigbuckbunny,11,10,1,1,750,950.5,16.99,18.16,0.0,83.73,0.0,83.73,0,0.2727272727272727,2,1200,0.0,90.34,83.73,0.0
Proposed_ShieldedQoE,bigbuckbunny,11,11,1,1,750,950.5,18.16,20.75,0.0,83.73,0.0,83.73,0,0.25,2,1200,0.0,90.34,90.34,-6.609999999999999
Proposed_ShieldedQoE,bigbuckbunny,11,12,0,0,300,950.5,20.75,23.39,0.0,66.58,17.15,49.43,0,0.23076923076923078,2,1200,0.0,90.34,90.34,-40.910000000000004
Proposed_ShieldedQoE,bigbuckbunny,11,13,3,3,1850,1142.9,23.39,26.29,0.0,95.49,28.91,66.58,0,0.21428571428571427,2,1200,0.0,90.34,90.34,-23.760000000000005
Proposed_ShieldedQoE,bigbuckbunny,11,14,3,3,1850,1132.1,26.29,27.95,0.0,95.49,0.0,95.49,0,0.2,2,1200,0.0,90.34,90.34,5.1499999999999915
Proposed_ShieldedQoE,bigbuckbunny,11,15,1,1,750,1142.9,27.95,30.0,0.0,83.73,11.76,71.97,0,0.1875,2,1200,0.0,90.34,90.34,-18.370000000000005
Proposed_ShieldedQoE,bigbuckbunny,11,16,3,3,1850,1142.9,30.0,28.27,0.0,95.49,11.76,83.73,0,0.17647058823529413,2,1200,0.0,90.34,90.34,-6.609999999999999
Proposed_ShieldedQoE,bigbuckbunny,11,17,1,1,750,1142.9,28.27,30.0,0.0,83.73,11.76,71.97,0,0.16666666666666666,2,1200,0.0,90.34,90.34,-18.370000000000005
Proposed_ShieldedQoE,bigbuckbunny,11,18,3,3,1850,1142.9,30.0,30.0,0.0,95.49,11.76,83.73,0,0.15789473684210525,2,1200,0.0,90.34,90.34,-6.609999999999999
Proposed_ShieldedQoE,bigbuckbunny,11,19,1,1,750,1142.9,30.0,30.0,0.0,83.73,11.76,71.97,0,0.15,2,1200,0.0,90.34,90.34,-18.370000000000005
Proposed_ShieldedQoE,bigbuckbunny,11,20,1,1,750,1142.9,30.0,29.42,0.0,83.73,0.0,83.73,0,0.14285714285714285,2,1200,0.0,90.34,90.34,-6.609999999999999
Proposed_ShieldedQoE,bigbuckbunny,11,21,1,1,750,1142.9,29.42,30.0,0.0,83.73,0.0,83.73,0,0.13636363636363635,2,1200,0.0,90.34,90.34,-6.609999999999999
Proposed_ShieldedQoE,bigbuckbunny,11,22,3,3,1850,1142.9,30.0,29.85,0.0,95.49,11.76,83.73,0,0.13043478260869565,2,1200,0.0,90.34,90.34,-6.609999999999999
Proposed_ShieldedQoE,bigbuckbunny,11,23,1,1,750,1132.1,29.85,30.0,0.0,83.73,11.76,71.97,0,0.125,2,1200,0.0,90.34,90.34,-18.370000000000005
Proposed_ShieldedQoE,bigbuckbunny,11,24,1,1,750,1081.1,30.0,29.06,0.0,83.73,0.0,83.73,0,0.12,1,750,0.0,83.73,77.12,6.609999999999999
Proposed_ShieldedQoE,bigbuckbunny,11,25,1,1,750,1132.1,29.06,29.65,0.0,83.73,0.0,83.73,0,0.11538461538461539,1,750,0.0,83.73,83.73,0.0
Proposed_ShieldedQoE,bigbuckbunny,11,26,3,3,1850,1142.9,29.65,30.0,0.0,95.49,11.76,83.73,0,0.1111111111111111,2,1200,0.0,90.34,83.73,0.0
Proposed_ShieldedQoE,bigbuckbunny,11,27,1,1,750,1132.1,30.0,30.0,0.0,83.73,11.76,71.97,0,0.10714285714285714,2,1200,0.0,90.34,90.34,-18.370000000000005
Proposed_ShieldedQoE,bigbuckbunny,11,28,1,1,750,1132.1,30.0,28.78,0.0,83.73,0.0,83.73,0,0.10344827586206896,2,1200,0.0,90.34,90.34,-6.609999999999999
Proposed_ShieldedQoE,bigbuckbunny,11,29,1,1,750,1132.1,28.78,30.0,0.0,83.73,0.0,83.73,0,0.1,2,1200,0.0,90.34,90.34,-6.609999999999999
Proposed_ShieldedQoE,bigbuckbunny,11,30,3,3,1850,1142.9,30.0,30.0,0.0,95.49,11.76,83.73,0,0.0967741935483871,2,1200,0.0,90.34,90.34,-6.609999999999999
Proposed_ShieldedQoE,bigbuckbunny,11,31,1,1,750,1132.1,30.0,30.0,0.0,83.73,11.76,71.97,0,0.09375,2,1200,0.0,90.34,90.34,-18.370000000000005
Proposed_ShieldedQoE,bigbuckbunny,11,32,1,1,750,1132.1,30.0,30.0,0.0,83.73,0.0,83.73,0,0.09090909090909091,2,1200,0.0,90.34,90.34,-6.609999999999999
Proposed_ShieldedQoE,bigbuckbunny,11,33,3,3,1850,1142.9,30.0,30.0,0.0,95.49,11.76,83.73,0,0.08823529411764706,2,1200,0.0,90.34,90.34,-6.609999999999999
Proposed_ShieldedQoE,bigbuckbunny,11,34,1,1,750,1132.1,30.0,30.0,0.0,83.73,11.76,71.97,0,0.08571428571428572,2,1200,0.0,90.34,90.34,-18.370000000000005
Proposed_ShieldedQoE,bigbuckbunny,11,35,1,1,750,1132.1,30.0,30.0,0.0,83.73,0.0,83.73,0,0.08333333333333333,2,1200,0.0,90.34,90.34,-6.609999999999999
Proposed_ShieldedQoE,bigbuckbunny,11,36,1,1,750,897.2,30.0,30.0,0.0,83.73,0.0,83.73,0,0.08108108108108109,2,1200,0.0,90.34,90.34,-6.609999999999999
Proposed_ShieldedQoE,bigbuckbunny,11,37,1,1,750,849.6,30.0,30.0,0.0,83.73,0.0,83.73,0,0.07894736842105263,2,1200,0.0,90.34,90.34,-6.609999999999999
Proposed_ShieldedQoE,bigbuckbunny,11,38,1,1,750,849.6,30.0,30.0,0.0,83.73,0.0,83.73,0,0.07692307692307693,2,1200,0.0,90.34,90.34,-6.609999999999999
Proposed_ShieldedQoE,bigbuckbunny,11,39,1,1,750,849.6,30.0,30.0,0.0,83.73,0.0,83.73,0,0.075,1,750,0.0,83.73,77.12,6.609999999999999
Proposed_ShieldedQoE,bigbuckbunny,11,40,1,1,750,849.6,30.0,28.04,0.0,83.73,0.0,83.73,0,0.07317073170731707,1,750,0.0,83.73,83.73,0.0
Proposed_ShieldedQoE,bigbuckbunny,11,41,1,1,750,849.6,28.04,29.17,0.0,83.73,0.0,83.73,0,0.07142857142857142,1,750,0.0,83.73,83.73,0.0
Proposed_ShieldedQoE,bigbuckbunny,11,42,5,5,6000,842.1,29.17,25.51,0.0,97.14,13.41,83.73,0,0.06976744186046512,1,750,0.0,83.73,83.73,0.0
Proposed_ShieldedQoE,bigbuckbunny,11,43,1,1,750,849.6,25.51,24.59,0.0,83.73,13.41,70.32,0,0.06818181818181818,1,750,0.0,83.73,83.73,-13.41000000000001
Proposed_ShieldedQoE,bigbuckbunny,11,44,0,0,300,849.6,24.59,25.58,0.0,66.58,17.15,49.43,0,0.06666666666666667,1,750,0.0,83.73,83.73,-34.300000000000004
Proposed_ShieldedQoE,bigbuckbunny,11,45,5,5,6000,849.6,25.58,27.01,0.0,97.14,30.56,66.58,0,0.06521739130434782,2,1200,0.0,90.34,83.73,-17.150000000000006
Proposed_ShieldedQoE,bigbuckbunny,11,46,5,5,6000,849.6,27.01,24.84,0.0,97.14,0.0,97.14,0,0.06382978723404255,2,1200,0.0,90.34,90.34,6.799999999999997
Proposed_ShieldedQoE,bigbuckbunny,11,47,1,1,750,981.8,24.84,26.05,0.0,83.73,13.41,70.32,0,0.0625,2,1200,0.0,90.34,90.34,-20.02000000000001
Proposed_ShieldedQoE,bigbuckbunny,12,0,0,0,300,2007.9,2.87,5.89,0.0,66.58,0.0,66.58,0,0.0,1,750,0.0,83.73,83.73,-17.150000000000006
Proposed_ShieldedQoE,bigbuckbunny,12,1,0,0,300,1395.2,5.89,9.1,0.0,66.58,0.0,66.58,0,0.0,2,1200,0.0,90.34,83.73,-17.150000000000006
Proposed_ShieldedQoE,bigbuckbunny,12,2,5,5,6000,2358.6,9.1,12.14,0.0,97.14,30.56,66.58,0,0.0,2,1200,0.0,90.34,90.34,-23.760000000000005
Proposed_ShieldedQoE,bigbuckbunny,12,3,1,1,750,2468.0,12.14,14.81,0.0,83.73,13.41,70.32,0,0.0,2,1200,0.0,90.34,90.34,-20.02000000000001
Proposed_ShieldedQoE,bigbuckbunny,12,4,0,0,300,2610.3,14.81,17.78,0.0,66.58,17.15,49.43,0,0.0,2,1200,0.0,90.34,90.34,-40.910000000000004
Proposed_ShieldedQoE,bigbuckbunny,12,5,5,5,6000,2198.4,17.78,19.87,0.0,97.14,30.56,66.58,0,0.0,2,1200,0.0,90.34,90.34,-23.760000000000005
Proposed_ShieldedQoE,bigbuckbunny,12,6,3,3,1850,572.6,19.87,14.18,0.0,95.49,1.65,93.84,0,0.0,2,1200,0.0,90.34,90.34,3.5
Proposed_ShieldedQoE,bigbuckbunny,12,7,0,0,300,1499.7,14.18,15.7,0.0,66.58,28.91,37.67,0,0.0,2,1200,0.0,90.34,90.34,-52.67
Proposed_ShieldedQoE,bigbuckbunny,12,8,0,0,300,2169.6,15.7,18.82,0.0,66.58,0.0,66.58,0,0.0,2,1200,0.0,90.34,90.34,-23.760000000000005
Proposed_ShieldedQoE,bigbuckbunny,12,9,5,5,6000,2152.6,18.82,21.39,0.0,97.14,30.56,66.58,0,0.0,3,1850,0.0,95.49,90.34,-23.760000000000005
Proposed_ShieldedQoE,bigbuckbunny,12,10,3,3,1850,2287.1,21.39,23.51,0.0,95.49,1.65,93.84,0,0.0,3,1850,0.0,95.49,95.49,-1.6499999999999915
Proposed_ShieldedQoE,bigbuckbunny,12,11,3,3,1850,2466.3,23.51,26.17,0.0,95.49,0.0,95.49,0,0.0,3,1850,0.0,95.49,95.49,0.0
Proposed_ShieldedQoE,bigbuckbunny,12,12,2,2,1200,2266.4,26.17,27.89,0.0,90.34,5.15,85.19,0,0.0,3,1850,0.0,95.49,95.49,-10.299999999999997
Proposed_ShieldedQoE,bigbuckbunny,12,13,3,3,1850,1537.7,27.89,29.86,0.0,95.49,5.15,90.34,0,0.0,3,1850,0.0,95.49,95.49,-5.1499999999999915
Proposed_ShieldedQoE,bigbuckbunny,12,14,2,2,1200,1248.8,29.86,30.0,0.0,90.34,5.15,85.19,0,0.0,3,1850,0.0,95.49,95.49,-10.299999999999997
Proposed_ShieldedQoE,bigbuckbunny,12,15,2,2,1200,1320.5,30.0,30.0,0.0,90.34,0.0,90.34,0,0.0,3,1850,0.0,95.49,95.49,-5.1499999999999915
Proposed_ShieldedQoE,bigbuckbunny,12,16,1,1,750,2039.5,30.0,30.0,0.0,83.73,6.61,77.12,0,0.0,3,1850,0.0,95.49,95.49,-18.36999999999999
Proposed_ShieldedQoE,bigbuckbunny,12,17,3,3,1850,1727.0,30.0,30.0,0.0,95.49,11.76,83.73,0,0.0,3,1850,0.0,95.49,95.49,-11.759999999999991
Proposed_ShieldedQoE,bigbuckbunny,12,18,1,1,750,2008.2,30.0,30.0,0.0,83.73,11.76,71.97,0,0.0,3,1850,0.0,95.49,95.49,-23.519999999999996
Proposed_ShieldedQoE,bigbuckbunny,12,19,3,3,1850,1118.6,30.0,30.0,0.0,95.49,11.76,83.73,0,0.0,3,1850,0.0,95.49,95.49,-11.759999999999991
Proposed_ShieldedQoE,bigbuckbunny,12,20,1,1,750,2713.9,30.0,30.0,0.0,83.73,11.76,71.97,0,0.0,3,1850,0.0,95.49,95.49,-23.519999999999996
Proposed_ShieldedQoE,bigbuckbunny,12,21,3,3,1850,1221.6,30.0,30.0,0.0,95.49,11.76,83.73,0,0.0,3,1850,0.0,95.49,95.49,-11.759999999999991
Proposed_ShieldedQoE,bigbuckbunny,12,22,1,1,750,1530.8,30.0,30.0,0.0,83.73,11.76,71.97,0,0.0,3,1850,0.0,95.49,95.49,-23.519999999999996
Proposed_ShieldedQoE,bigbuckbunny,12,23,3,3,1850,1724.2,30.0,30.0,0.0,95.49,11.76,83.73,0,0.0,3,1850,0.0,95.49,95.49,-11.759999999999991
Proposed_ShieldedQoE,bigbuckbunny,12,24,1,1,750,3270.2,30.0,30.0,0.0,83.73,11.76,71.97,0,0.0,3,1850,0.0,95.49,95.49,-23.519999999999996
Proposed_ShieldedQoE,bigbuckbunny,12,25,3,3,1850,1536.6,30.0,29.98,0.0,95.49,11.76,83.73,0,0.0,3,1850,0.0,95.49,95.49,-11.759999999999991
Proposed_ShieldedQoE,bigbuckbunny,12,26,1,1,750,1260.4,29.98,30.0,0.0,83.73,11.76,71.97,0,0.0,3,1850,0.0,95.49,95.49,-23.519999999999996
Proposed_ShieldedQoE,bigbuckbunny,12,27,3,3,1850,1577.7,30.0,30.0,0.0,95.49,11.76,83.73,0,0.0,3,1850,0.0,95.49,95.49,-11.759999999999991
Proposed_ShieldedQoE,bigbuckbunny,12,28,1,1,750,1365.5,30.0,29.67,0.0,83.73,11.76,71.97,0,0.0,2,1200,0.0,90.34,85.19,-13.219999999999999
Proposed_ShieldedQoE,bigbuckbunny,12,29,3,3,1850,2172.3,29.67,30.0,0.0,95.49,11.76,83.73,0,0.0,3,1850,0.0,95.49,90.34,-6.609999999999999
Proposed_ShieldedQoE,bigbuckbunny,12,30,2,2,1200,731.8,30.0,30.0,0.0,90.34,5.15,85.19,0,0.0,3,1850,0.0,95.49,95.49,-10.299999999999997
Proposed_ShieldedQoE,bigbuckbunny,12,31,1,1,750,1683.5,30.0,30.0,0.0,83.73,6.61,77.12,0,0.0,3,1850,0.0,95.49,95.49,-18.36999999999999
Proposed_ShieldedQoE,bigbuckbunny,12,32,3,3,1850,2097.8,30.0,30.0,0.0,95.49,11.76,83.73,0,0.0,3,1850,0.0,95.49,95.49,-11.759999999999991
Proposed_ShieldedQoE,bigbuckbunny,12,33,1,1,750,2080.7,30.0,30.0,0.0,83.73,11.76,71.97,0,0.0,3,1850,0.0,95.49,95.49,-23.519999999999996
Proposed_ShieldedQoE,bigbuckbunny,12,34,3,3,1850,1484.4,30.0,30.0,0.0,95.49,11.76,83.73,0,0.0,3,1850,0.0,95.49,95.49,-11.759999999999991
Proposed_ShieldedQoE,bigbuckbunny,12,35,1,1,750,1489.3,30.0,30.0,0.0,83.73,11.76,71.97,0,0.0,3,1850,0.0,95.49,95.49,-23.519999999999996
Proposed_ShieldedQoE,bigbuckbunny,12,36,3,3,1850,1582.8,30.0,30.0,0.0,95.49,11.76,83.73,0,0.0,3,1850,0.0,95.49,95.49,-11.759999999999991
Proposed_ShieldedQoE,bigbuckbunny,12,37,1,1,750,2171.8,30.0,30.0,0.0,83.73,11.76,71.97,0,0.0,3,1850,0.0,95.49,95.49,-23.519999999999996
Proposed_ShieldedQoE,bigbuckbunny,12,38,3,3,1850,2452.1,30.0,30.0,0.0,95.49,11.76,83.73,0,0.0,3,1850,0.0,95.49,95.49,-11.759999999999991
Proposed_ShieldedQoE,bigbuckbunny,12,39,1,1,750,1218.4,30.0,30.0,0.0,83.73,11.76,71.97,0,0.0,3,1850,0.0,95.49,95.49,-23.519999999999996
Proposed_ShieldedQoE,bigbuckbunny,12,40,1,1,750,1820.0,30.0,30.0,0.0,83.73,0.0,83.73,0,0.0,3,1850,0.0,95.49,95.49,-11.759999999999991
Proposed_ShieldedQoE,bigbuckbunny,12,41,3,3,1850,2018.2,30.0,30.0,0.0,95.49,11.76,83.73,0,0.0,3,1850,0.0,95.49,95.49,-11.759999999999991
Proposed_ShieldedQoE,bigbuckbunny,12,42,1,1,750,2542.9,30.0,30.0,0.0,83.73,11.76,71.97,0,0.0,3,1850,0.0,95.49,95.49,-23.519999999999996
Proposed_ShieldedQoE,bigbuckbunny,12,43,3,3,1850,1938.0,30.0,30.0,0.0,95.49,11.76,83.73,0,0.0,3,1850,0.0,95.49,95.49,-11.759999999999991
Proposed_ShieldedQoE,bigbuckbunny,12,44,1,1,750,1654.8,30.0,30.0,0.0,83.73,11.76,71.97,0,0.0,3,1850,0.0,95.49,95.49,-23.519999999999996
Proposed_ShieldedQoE,bigbuckbunny,12,45,3,3,1850,2130.5,30.0,30.0,0.0,95.49,11.76,83.73,0,0.0,3,1850,0.0,95.49,95.49,-11.759999999999991
Proposed_ShieldedQoE,bigbuckbunny,12,46,1,1,750,2407.2,30.0,30.0,0.0,83.73,11.76,71.97,0,0.0,4,2850,0.0,97.11,95.49,-23.519999999999996
Proposed_ShieldedQoE,bigbuckbunny,12,47,3,3,1850,3481.8,30.0,30.0,0.0,95.49,11.76,83.73,0,0.0,4,2850,0.0,97.11,97.11,-13.379999999999995
Proposed_ShieldedQoE,bigbuckbunny,13,0,0,0,300,527.2,2.64,4.0,1.087,66.58,0.0,-42.14,0,0.0,0,300,1.087,66.58,-42.14,0.0
Proposed_ShieldedQoE,bigbuckbunny,13,1,5,0,300,320.0,4.0,4.58,0.0,66.58,0.0,66.58,1,0.5,0,300,0.0,66.58,66.58,0.0
Proposed_ShieldedQoE,bigbuckbunny,13,2,5,0,300,387.0,4.58,6.23,0.0,66.58,0.0,66.58,1,0.6666666666666666,0,300,0.0,66.58,66.58,0.0
Proposed_ShieldedQoE,bigbuckbunny,13,3,5,0,300,654.2,6.23,8.22,0.0,66.58,0.0,66.58,1,0.75,0,300,0.0,66.58,66.58,0.0
Proposed_ShieldedQoE,bigbuckbunny,13,4,0,0,300,807.2,8.22,8.9,0.0,66.58,0.0,66.58,0,0.6,0,300,0.0,66.58,66.58,0.0
Proposed_ShieldedQoE,bigbuckbunny,13,5,0,0,300,402.8,8.9,8.73,0.0,66.58,0.0,66.58,0,0.5,0,300,0.0,66.58,66.58,0.0
Proposed_ShieldedQoE,bigbuckbunny,13,6,0,0,300,467.3,8.73,9.76,0.0,66.58,0.0,66.58,0,0.42857142857142855,0,300,0.0,66.58,66.58,0.0
Proposed_ShieldedQoE,bigbuckbunny,13,7,0,0,300,449.3,9.76,10.44,0.0,66.58,0.0,66.58,0,0.375,0,300,0.0,66.58,66.58,0.0
Proposed_ShieldedQoE,bigbuckbunny,13,8,0,0,300,426.7,10.44,10.0,0.0,66.58,0.0,66.58,0,0.3333333333333333,0,300,0.0,66.58,66.58,0.0
Proposed_ShieldedQoE,bigbuckbunny,13,9,0,0,300,606.4,10.0,11.96,0.0,66.58,0.0,66.58,0,0.3,0,300,0.0,66.58,66.58,0.0
Proposed_ShieldedQoE,bigbuckbunny,13,10,0,0,300,819.0,11.96,14.65,0.0,66.58,0.0,66.58,0,0.2727272727272727,1,750,0.0,83.73,66.58,0.0
Proposed_ShieldedQoE,bigbuckbunny,13,11,5,4,2850,356.1,14.65,14.89,0.0,97.11,30.53,66.58,1,0.3333333333333333,1,750,0.0,83.73,83.73,-17.150000000000006
Proposed_ShieldedQoE,bigbuckbunny,13,12,0,0,300,535.5,14.89,16.48,0.0,66.58,30.53,36.05,0,0.3076923076923077,1,750,0.0,83.73,83.73,-47.68000000000001
Proposed_ShieldedQoE,bigbuckbunny,13,13,0,0,300,504.7,16.48,19.48,0.0,66.58,0.0,66.58,0,0.2857142857142857,1,750,0.0,83.73,83.73,-17.150000000000006
Proposed_ShieldedQoE,bigbuckbunny,13,14,5,5,6000,796.2,19.48,21.4,0.0,97.14,30.56,66.58,0,0.26666666666666666,1,750,0.0,83.73,83.73,-17.150000000000006
Proposed_ShieldedQoE,bigbuckbunny,13,15,0,0,300,825.8,21.4,24.43,0.0,66.58,30.56,36.02,0,0.25,1,750,0.0,83.73,83.73,-47.71
Proposed_ShieldedQoE,bigbuckbunny,13,16,5,4,2850,704.8,24.43,22.63,0.0,97.11,30.53,66.58,1,0.29411764705882354,1,750,0.0,83.73,83.73,-17.150000000000006
Proposed_ShieldedQoE,bigbuckbunny,13,17,1,1,750,580.0,22.63,23.1,0.0,83.73,13.38,70.35,0,0.2777777777777778,1,750,0.0,83.73,83.73,-13.38000000000001
Proposed_ShieldedQoE,bigbuckbunny,13,18,1,1,750,539.7,23.1,23.81,0.0,83.73,0.0,83.73,0,0.2631578947368421,1,750,0.0,83.73,83.73,0.0
Proposed_ShieldedQoE,bigbuckbunny,13,19,1,1,750,486.4,23.81,24.31,0.0,83.73,0.0,83.73,0,0.25,1,750,0.0,83.73,83.73,0.0
Proposed_ShieldedQoE,bigbuckbunny,13,20,0,0,300,735.2,24.31,25.46,0.0,66.58,17.15,49.43,0,0.23809523809523808,1,750,0.0,83.73,83.73,-34.300000000000004
Proposed_ShieldedQoE,bigbuckbunny,13,21,5,5,6000,666.1,25.46,25.25,0.0,97.14,30.56,66.58,0,0.22727272727272727,1,750,0.0,83.73,83.73,-17.150000000000006
Proposed_ShieldedQoE,bigbuckbunny,13,22,1,1,750,786.5,25.25,25.48,0.0,83.73,13.41,70.32,0,0.21739130434782608,1,750,0.0,83.73,83.73,-13.41000000000001
Proposed_ShieldedQoE,bigbuckbunny,13,23,0,0,300,694.6,25.48,27.13,0.0,66.58,17.15,49.43,0,0.20833333333333334,1,750,0.0,83.73,83.73,-34.300000000000004
Proposed_ShieldedQoE,bigbuckbunny,13,24,0,0,300,531.7,27.13,27.11,0.0,66.58,0.0,66.58,0,0.2,0,300,0.0,66.58,49.43,17.15
Proposed_ShieldedQoE,bigbuckbunny,13,25,0,0,300,492.5,27.11,27.98,0.0,66.58,0.0,66.58,0,0.19230769230769232,0,300,0.0,66.58,66.58,0.0
Proposed_ShieldedQoE,bigbuckbunny,13,26,5,5,6000,719.3,27.98,28.97,0.0,97.14,30.56,66.58,0,0.18518518518518517,1,750,0.0,83.73,66.58,0.0
Proposed_ShieldedQoE,bigbuckbunny,13,27,1,1,750,686.2,28.97,29.84,0.0,83.73,13.41,70.32,0,0.17857142857142858,1,750,0.0,83.73,83.73,-13.41000000000001
Proposed_ShieldedQoE,bigbuckbunny,13,28,0,0,300,807.2,29.84,30.0,0.0,66.58,17.15,49.43,0,0.1724137931034483,1,750,0.0,83.73,83.73,-34.300000000000004
Proposed_ShieldedQoE,bigbuckbunny,13,29,3,3,1850,793.6,30.0,30.0,0.0,95.49,28.91,66.58,0,0.16666666666666666,1,750,0.0,83.73,83.73,-17.150000000000006
Proposed_ShieldedQoE,bigbuckbunny,13,30,1,1,750,749.4,30.0,30.0,0.0,83.73,11.76,71.97,0,0.16129032258064516,1,750,0.0,83.73,83.73,-11.760000000000005
