video,chunk,bitrate_kbps,vmaf
tearsofsteel_short,75,750,75.91836277083333
tearsofsteel_short,76,750,70.6032809375
tearsofsteel_short,77,750,75.07010333333334
tearsofsteel_short,78,750,76.94288877083333
tearsofsteel_short,79,750,78.50236246875
tearsofsteel_short,80,750,79.92178054166666
tearsofsteel_short,81,750,82.31932089583333
tearsofsteel_short,82,750,89.50272607291667
tearsofsteel_short,83,750,88.33849692708333
tearsofsteel_short,84,750,88.38961790625001
tearsofsteel_short,85,750,87.12501551041667
tearsofsteel_short,86,750,87.00883772916666
tearsofsteel_short,87,750,79.23637360416667
tearsofsteel_short,88,750,87.256242
tearsofsteel_short,89,750,89.72507670833333
tearsofsteel_short,90,750,86.00069379166666
tearsofsteel_short,0,1200,93.93551727083332
tearsofsteel_short,1,1200,92.87022576041666
tearsofsteel_short,2,1200,90.70524923958334
tearsofsteel_short,3,1200,93.26893761458332
tearsofsteel_short,4,1200,93.59726573958334
tearsofsteel_short,5,1200,90.83786652083334
tearsofsteel_short,6,1200,90.62259421875001
tearsofsteel_short,7,1200,92.71252328125001
tearsofsteel_short,8,1200,91.93857780208333
tearsofsteel_short,9,1200,92.28288916666666
tearsofsteel_short,10,1200,94.72316817708334
tearsofsteel_short,11,1200,93.63731422916665
tearsofsteel_short,12,1200,92.99920627083334
tearsofsteel_short,13,1200,92.16883234375
tearsofsteel_short,14,1200,93.64306277083334
tearsofsteel_short,15,1200,95.86374105208334
tearsofsteel_short,16,1200,93.55153722916667
tearsofsteel_short,17,1200,92.75599170833334
tearsofsteel_short,18,1200,94.37308883333333
tearsofsteel_short,19,1200,93.95043676041666
tearsofsteel_short,20,1200,99.37105739583335
tearsofsteel_short,21,1200,94.59234019791667
tearsofsteel_short,22,1200,95.75025971875
tearsofsteel_short,23,1200,89.13753076041667
tearsofsteel_short,24,1200,92.77950520833333
tearsofsteel_short,25,1200,95.29217317708333
tearsofsteel_short,26,1200,90.41706398958333
tearsofsteel_short,27,1200,78.09904935416667
tearsofsteel_short,28,1200,88.9357634375
tearsofsteel_short,29,1200,88.82732796875
tearsofsteel_short,30,1200,91.19969049999999
tearsofsteel_short,31,1200,91.13912845833333
tearsofsteel_short,32,1200,93.12043882291665
tearsofsteel_short,33,1200,93.04785484375002
tearsofsteel_short,34,1200,100.0
tearsofsteel_short,35,1200,99.01768692708333
tearsofsteel_short,36,1200,93.15909649999999
tearsofsteel_short,37,1200,91.22370338541667
tearsofsteel_short,38,1200,89.59035052083334
tearsofsteel_short,39,1200,90.63433005208334
tearsofsteel_short,40,1200,93.18143297916667
tearsofsteel_short,41,1200,95.79794158333333
tearsofsteel_short,42,1200,94.579745875
tearsofsteel_short,43,1200,93.8612409375
tearsofsteel_short,44,1200,92.6554338125
tearsofsteel_short,45,1200,93.72242540625
tearsofsteel_short,46,1200,93.40221450000001
tearsofsteel_short,47,1200,95.10551301041669
tearsofsteel_short,48,1200,95.90185888541664
tearsofsteel_short,49,1200,96.90944586458333
tearsofsteel_short,50,1200,94.81660937499998
tearsofsteel_short,51,1200,93.92573823958332
tearsofsteel_short,52,1200,90.39948322916666
tearsofsteel_short,53,1200,91.6259285
tearsofsteel_short,54,1200,93.77035716666666
tearsofsteel_short,55,1200,95.06323517708331
tearsofsteel_short,56,1200,96.37437
tearsofsteel_short,57,1200,96.0027940625
tearsofsteel_short,58,1200,92.31342146875
tearsofsteel_short,59,1200,83.58791498958334
tearsofsteel_short,60,1200,86.49295980208335
tearsofsteel_short,61,1200,94.74066188541667
tearsofsteel_short,62,1200,91.21466801041667
tearsofsteel_short,63,1200,87.837535
tearsofsteel_short,64,1200,90.32557144791667
tearsofsteel_short,65,1200,94.78663991666667
tearsofsteel_short,66,1200,90.30008041666667
tearsofsteel_short,67,1200,93.17047579166666
tearsofsteel_short,68,1200,91.37591447916667
tearsofsteel_short,69,1200,93.02550952083334
tearsofsteel_short,70,1200,93.34513813541668
tearsofsteel_short,71,1200,90.14572097916668
tearsofsteel_short,72,1200,89.03437936458333
tearsofsteel_short,73,1200,87.70050467708334
tearsofsteel_short,74,1200,86.83401235416666
tearsofsteel_short,75,1200,86.16895570833333
tearsofsteel_short,76,1200,82.93716119791667
tearsofsteel_short,77,1200,85.04533739583334
tearsofsteel_short,78,1200,87.01996374999999
tearsofsteel_short,79,1200,90.5947925
tearsofsteel_short,80,1200,92.83820006249998
tearsofsteel_short,81,1200,94.39909110416666
tearsofsteel_short,82,1200,99.98649454166667
tearsofsteel_short,83,1200,99.98047912499999
tearsofsteel_short,84,1200,99.96021475000002
tearsofsteel_short,85,1200,99.89565717708335
tearsofsteel_short,86,1200,99.60118834375
tearsofsteel_short,87,1200,91.88255061458334
tearsofsteel_short,88,1200,94.2514730625
tearsofsteel_short,89,1200,97.55416263541667
tearsofsteel_short,90,1200,92.7264463125
tearsofsteel_short,0,1850,97.42481917708334
tearsofsteel_short,1,1850,95.253198875
tearsofsteel_short,2,1850,95.28972134374999
tearsofsteel_short,3,1850,96.3824310625
tearsofsteel_short,4,1850,96.71985311458333
tearsofsteel_short,5,1850,94.78433289583332
tearsofsteel_short,6,1850,94.10364372916666
tearsofsteel_short,7,1850,95.139253375
tearsofsteel_short,8,1850,96.24156103124999
tearsofsteel_short,9,1850,96.46186980208334
tearsofsteel_short,10,1850,96.60546466666669
tearsofsteel_short,11,1850,96.63062602083333
tearsofsteel_short,12,1850,95.56040195833333
tearsofsteel_short,13,1850,95.36211902083333
tearsofsteel_short,14,1850,96.08764669791667
tearsofsteel_short,15,1850,98.16437844791665
tearsofsteel_short,16,1850,95.8035974375
tearsofsteel_short,17,1850,95.92947948958333
tearsofsteel_short,18,1850,96.75782373958334
tearsofsteel_short,19,1850,97.62148410416667
tearsofsteel_short,20,1850,99.97432110416666
tearsofsteel_short,21,1850,97.05389929166667
tearsofsteel_short,22,1850,97.824653125
tearsofsteel_short,23,1850,94.60986312500002
tearsofsteel_short,24,1850,96.06498413541665
tearsofsteel_short,25,1850,97.63536834375002
tearsofsteel_short,26,1850,95.04202835416667
tearsofsteel_short,27,1850,84.20602139583333
tearsofsteel_short,28,1850,92.82175202083333
tearsofsteel_short,29,1850,92.87725593750001
tearsofsteel_short,30,1850,94.59199952083333
tearsofsteel_short,31,1850,95.09542415624999
tearsofsteel_short,32,1850,96.60136094791666
tearsofsteel_short,33,1850,96.55020683333335
tearsofsteel_short,34,1850,100.0
tearsofsteel_short,35,1850,99.80597167708333
tearsofsteel_short,36,1850,97.23690591666666
tearsofsteel_short,37,1850,95.34767547916665
tearsofsteel_short,38,1850,94.29741554166668
tearsofsteel_short,39,1850,93.33552326041668
tearsofsteel_short,40,1850,95.42596909375
tearsofsteel_short,41,1850,97.98198321874999
tearsofsteel_short,42,1850,97.01902492708332
tearsofsteel_short,43,1850,96.70394734374999
tearsofsteel_short,44,1850,95.54276346874998
tearsofsteel_short,45,1850,96.30128685416666
tearsofsteel_short,46,1850,96.6933405625
tearsofsteel_short,47,1850,97.36651747916669
tearsofsteel_short,48,1850,97.86941438541668
tearsofsteel_short,49,1850,98.24380122916666
tearsofsteel_short,50,1850,97.34922570833334
tearsofsteel_short,51,1850,96.09096683333333
tearsofsteel_short,52,1850,94.40553809375
tearsofsteel_short,53,1850,95.09193413541668
tearsofsteel_short,54,1850,97.46357728125001
tearsofsteel_short,55,1850,97.96402533333332
tearsofsteel_short,56,1850,98.99513997916667
tearsofsteel_short,57,1850,98.23268921875
tearsofsteel_short,58,1850,97.83849395833333
tearsofsteel_short,59,1850,90.1484523125
tearsofsteel_short,60,1850,92.34219939583333
tearsofsteel_short,61,1850,98.22826421875
tearsofsteel_short,62,1850,96.21163414583333
tearsofsteel_short,63,1850,91.98021690625
tearsofsteel_short,64,1850,93.62924974999999
tearsofsteel_short,65,1850,97.55623814583332
tearsofsteel_short,66,1850,93.73425845833333
tearsofsteel_short,67,1850,95.91052461458332
tearsofsteel_short,68,1850,95.15964044791667
tearsofsteel_short,69,1850,96.08139551041666
tearsofsteel_short,70,1850,96.54552946874999
tearsofsteel_short,71,1850,95.48600528125
tearsofsteel_short,72,1850,94.61127491666667
tearsofsteel_short,73,1850,92.77256318750001
tearsofsteel_short,74,1850,91.80308927083333
tearsofsteel_short,75,1850,92.09334020833334
tearsofsteel_short,76,1850,92.26787272916665
tearsofsteel_short,77,1850,92.88811553125
tearsofsteel_short,78,1850,94.56512223958335
tearsofsteel_short,79,1850,99.87622617708332
tearsofsteel_short,80,1850,100.0
tearsofsteel_short,81,1850,100.0
tearsofsteel_short,82,1850,100.0
tearsofsteel_short,83,1850,100.0
tearsofsteel_short,84,1850,100.0
tearsofsteel_short,85,1850,100.0
tearsofsteel_short,86,1850,100.0
tearsofsteel_short,87,1850,99.69995525
tearsofsteel_short,88,1850,97.83921295833333
tearsofsteel_short,89,1850,99.44709645833332
tearsofsteel_short,90,1850,95.70445708333334
tearsofsteel_short,0,2850,97.42856982291669
tearsofsteel_short,1,2850,97.45084707291669
tearsofsteel_short,2,2850,96.87826610416668
tearsofsteel_short,3,2850,97.46710989583335
tearsofsteel_short,4,2850,97.6747064375
tearsofsteel_short,5,2850,96.99096913541666
tearsofsteel_short,6,2850,97.41753146875003
tearsofsteel_short,7,2850,97.13134918749999
tearsofsteel_short,8,2850,96.85095967708334
tearsofsteel_short,9,2850,97.86275001041668
tearsofsteel_short,10,2850,97.68401032291668
tearsofsteel_short,11,2850,97.65259794791666
tearsofsteel_short,12,2850,96.75151401041666
tearsofsteel_short,13,2850,96.91210126041666
tearsofsteel_short,14,2850,97.36512869791666
tearsofsteel_short,15,2850,99.25827391666667
tearsofsteel_short,16,2850,97.04502157291665
tearsofsteel_short,17,2850,96.82219368750002
tearsofsteel_short,18,2850,97.74351372916665
tearsofsteel_short,19,2850,98.61745098958333
tearsofsteel_short,20,2850,100.0
tearsofsteel_short,21,2850,98.21149302083332
tearsofsteel_short,22,2850,98.58730880208333
tearsofsteel_short,23,2850,96.43858741666666
tearsofsteel_short,24,2850,98.01992851041666
tearsofsteel_short,25,2850,98.77519763541666
tearsofsteel_short,26,2850,98.09644006250001
tearsofsteel_short,27,2850,91.56928790625
tearsofsteel_short,28,2850,96.45363541666666
tearsofsteel_short,29,2850,96.14345370833333
tearsofsteel_short,30,2850,96.86809168750001
tearsofsteel_short,31,2850,97.10314081249999
tearsofsteel_short,32,2850,98.319659625
tearsofsteel_short,33,2850,98.451751375
tearsofsteel_short,34,2850,100.0
tearsofsteel_short,35,2850,99.98971373958334
tearsofsteel_short,36,2850,99.36534577083334
tearsofsteel_short,37,2850,97.93031890625001
tearsofsteel_short,38,2850,97.94730627083334
tearsofsteel_short,39,2850,95.80785173958333
tearsofsteel_short,40,2850,96.84614778125
tearsofsteel_short,41,2850,98.61171960416668
tearsofsteel_short,42,2850,98.23906331250002
tearsofsteel_short,43,2850,98.18183322916667
tearsofsteel_short,44,2850,97.14023997916668
tearsofsteel_short,45,2850,97.40539490625001
tearsofsteel_short,46,2850,98.06402318750001
tearsofsteel_short,47,2850,99.00887034375
tearsofsteel_short,48,2850,99.14884909375
tearsofsteel_short,49,2850,98.96878196874998
tearsofsteel_short,50,2850,98.57590046874999
tearsofsteel_short,51,2850,97.49059407291666
tearsofsteel_short,52,2850,97.87737014583332
tearsofsteel_short,53,2850,97.32682433333333
tearsofsteel_short,54,2850,99.35659174999999
tearsofsteel_short,55,2850,99.57930435416665
tearsofsteel_short,56,2850,99.71208013541667
tearsofsteel_short,57,2850,98.90040348958333
tearsofsteel_short,58,2850,99.47136998958332
tearsofsteel_short,59,2850,96.55096320833333
tearsofsteel_short,60,2850,97.20095518750001
tearsofsteel_short,61,2850,99.73986465625
tearsofsteel_short,62,2850,98.87608860416667
tearsofsteel_short,63,2850,95.8865503125
tearsofsteel_short,64,2850,96.29128911458334
tearsofsteel_short,65,2850,99.07031736458335
tearsofsteel_short,66,2850,96.28944928124999
tearsofsteel_short,67,2850,97.9832029375
tearsofsteel_short,68,2850,96.92531877083333
tearsofsteel_short,69,2850,97.52207181249999
tearsofsteel_short,70,2850,98.00478177083333
tearsofsteel_short,71,2850,98.93228390624999
tearsofsteel_short,72,2850,98.03625792708333
tearsofsteel_short,73,2850,96.03759941666665
tearsofsteel_short,74,2850,95.21929729166668
tearsofsteel_short,75,2850,95.73053289583333
tearsofsteel_short,76,2850,95.55686629166667
tearsofsteel_short,77,2850,96.44266220833335
tearsofsteel_short,78,2850,97.0714665
tearsofsteel_short,79,2850,99.99667107291667
tearsofsteel_short,80,2850,100.0
tearsofsteel_short,81,2850,100.0
tearsofsteel_short,82,2850,100.0
tearsofsteel_short,83,2850,100.0
tearsofsteel_short,84,2850,100.0
tearsofsteel_short,85,2850,100.0
tearsofsteel_short,86,2850,100.0
tearsofsteel_short,87,2850,99.90118628124999
tearsofsteel_short,88,2850,98.063108125
tearsofsteel_short,89,2850,99.85510951041665
tearsofsteel_short,90,2850,97.01488744791665
tearsofsteel_short,0,6000,96.68328377083333
tearsofsteel_short,1,6000,99.19827154166667
tearsofsteel_short,2,6000,97.6016830625
tearsofsteel_short,3,6000,98.08500213541667
tearsofsteel_short,4,6000,98.14255326041666
tearsofsteel_short,5,6000,97.92083804166667
tearsofsteel_short,6,6000,99.19000437499999
tearsofsteel_short,7,6000,98.17539385416667
tearsofsteel_short,8,6000,96.54522748958334
tearsofsteel_short,9,6000,98.58669889583332
tearsofsteel_short,10,6000,98.45422978125002
tearsofsteel_short,11,6000,98.25180393750001
tearsofsteel_short,12,6000,97.49078360416668
tearsofsteel_short,13,6000,97.99056415625
tearsofsteel_short,14,6000,98.08041660416666
tearsofsteel_short,15,6000,99.67364046875001
tearsofsteel_short,16,6000,97.89293171875
tearsofsteel_short,17,6000,97.24419965625002
tearsofsteel_short,18,6000,98.35221783333333
tearsofsteel_short,19,6000,99.13911514583333
tearsofsteel_short,20,6000,100.0
tearsofsteel_short,21,6000,98.89992639583333
tearsofsteel_short,22,6000,99.02669588541669
tearsofsteel_short,23,6000,97.56801973958333
tearsofsteel_short,24,6000,99.10041566666666
tearsofsteel_short,25,6000,99.28862784375
tearsofsteel_short,26,6000,99.20695758333333
tearsofsteel_short,27,6000,96.60868036458334
tearsofsteel_short,28,6000,98.31541047916666
tearsofsteel_short,29,6000,97.98782712500001
tearsofsteel_short,30,6000,98.20814098958333
tearsofsteel_short,31,6000,98.42670459375002
tearsofsteel_short,32,6000,99.16605191666667
tearsofsteel_short,33,6000,99.49794634375
tearsofsteel_short,34,6000,100.0
tearsofsteel_short,35,6000,100.0
tearsofsteel_short,36,6000,99.92424426041669
tearsofsteel_short,37,6000,99.17322017708334
tearsofsteel_short,38,6000,99.44209443749999
tearsofsteel_short,39,6000,97.36532334374999
tearsofsteel_short,40,6000,97.85675773958333
tearsofsteel_short,41,6000,98.83095834375001
tearsofsteel_short,42,6000,98.93928763541665
tearsofsteel_short,43,6000,98.81022330208333
tearsofsteel_short,44,6000,98.10690429166668
tearsofsteel_short,45,6000,97.98054004166666
tearsofsteel_short,46,6000,98.62355608333333
tearsofsteel_short,47,6000,99.65561533333333
tearsofsteel_short,48,6000,99.66303450000002
tearsofsteel_short,49,6000,99.34113865625
tearsofsteel_short,50,6000,99.26371764583332
tearsofsteel_short,51,6000,98.57140042708333
tearsofsteel_short,52,6000,99.33059464583334
tearsofsteel_short,53,6000,98.72779839583332
tearsofsteel_short,54,6000,99.85371830208332
tearsofsteel_short,55,6000,99.95678107291667
tearsofsteel_short,56,6000,99.89111995833332
tearsofsteel_short,57,6000,99.16892258333333
tearsofsteel_short,58,6000,99.69862959375
tearsofsteel_short,59,6000,99.40731889583334
tearsofsteel_short,60,6000,99.02314583333333
tearsofsteel_short,61,6000,99.9856578125
tearsofsteel_short,62,6000,99.65693114583333
tearsofsteel_short,63,6000,97.94307439583334
tearsofsteel_short,64,6000,98.06226679166666
tearsofsteel_short,65,6000,99.56953624999998
tearsofsteel_short,66,6000,97.69115775
tearsofsteel_short,67,6000,99.03730480208333
tearsofsteel_short,68,6000,97.87207197916668
tearsofsteel_short,69,6000,98.37151702083334
tearsofsteel_short,70,6000,98.793487125
tearsofsteel_short,71,6000,99.89995380208332
tearsofsteel_short,72,6000,99.68656373958333
tearsofsteel_short,73,6000,98.10790804166668
tearsofsteel_short,74,6000,97.88191656250001
tearsofsteel_short,75,6000,98.20006703125
tearsofsteel_short,76,6000,96.93341601041668
tearsofsteel_short,77,6000,98.08950516666668
tearsofsteel_short,78,6000,97.63269363541667
tearsofsteel_short,79,6000,99.95581057291668
tearsofsteel_short,80,6000,100.0
tearsofsteel_short,81,6000,100.0
tearsofsteel_short,82,6000,100.0
tearsofsteel_short,83,6000,100.0
tearsofsteel_short,84,6000,100.0
tearsofsteel_short,85,6000,100.0
tearsofsteel_short,86,6000,100.0
tearsofsteel_short,87,6000,99.82642854166666
tearsofsteel_short,88,6000,97.59024045833333
tearsofsteel_short,89,6000,99.98656759375001
tearsofsteel_short,90,6000,97.95967794791666
