Method,Video,Episode,Chunk,Action,Applied_Action_proposed,Bitrate_kbps_proposed,Throughput_kbps,Buffer_Before,Buffer_After,Rebuffer_s_proposed,VMAF_proposed,Smooth_Penalty,Step_QoE_proposed,Shield_Intervened,Shield_Rate,Applied_Action_genie,Bitrate_kbps_genie,Rebuffer_s_genie,VMAF_genie,Step_QoE_genie,QoE_diff,Rebuf_diff,Action_match
Proposed,bigbuckbunny,14,35,2,2,1200,914.3,14.71,16.61,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,14,36,2,2,1200,905.7,16.61,14.9,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,14,37,2,2,1200,831.7,14.9,16.59,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,14,38,2,2,1200,831.7,16.59,16.71,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,14,39,2,2,1200,831.7,16.71,16.51,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,14,40,2,2,1200,834.8,16.51,13.99,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,14,41,2,2,1200,834.8,13.99,13.96,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,14,42,2,2,1200,834.8,13.96,11.45,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,14,43,2,2,1200,831.7,11.45,9.39,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,14,44,2,2,1200,831.7,9.39,4.0,1.24,90.34,0.0,85.01,0,0.0,1,750,0.0,83.73,77.12,7.890000000000001,1.24,0
Proposed,bigbuckbunny,14,45,2,2,1200,831.7,4.0,4.0,2.158,90.34,0.0,81.06,0,0.0,1,750,0.0,83.73,83.73,-2.6700000000000017,2.158,0
Proposed,bigbuckbunny,14,46,2,2,1200,831.7,4.0,4.0,3.148,90.34,0.0,76.8,0,0.0,1,750,0.0,83.73,83.73,-6.930000000000007,3.148,0
Proposed,bigbuckbunny,14,47,2,2,1200,831.7,4.0,4.0,3.565,90.34,0.0,75.01,0,0.0,1,750,0.144,83.73,83.11,-8.099999999999994,3.421,0
Proposed,bigbuckbunny,15,0,2,2,1200,985.5,2.54,4.0,2.916,90.34,0.0,77.8,0,0.0,0,300,0.0,66.58,66.58,11.219999999999999,2.916,0
Proposed,bigbuckbunny,15,1,2,2,1200,1147.8,4.0,4.01,0.0,90.34,0.0,90.34,0,0.0,0,300,0.0,66.58,66.58,23.760000000000005,0.0,0
Proposed,bigbuckbunny,15,2,2,2,1200,330.5,4.01,4.0,12.179,90.34,0.0,37.97,0,0.0,0,300,0.0,66.58,66.58,-28.61,12.179,0
Proposed,bigbuckbunny,15,3,0,0,300,954.6,4.0,6.78,0.0,66.58,23.76,42.82,0,0.0,0,300,0.0,66.58,66.58,-23.759999999999998,0.0,1
Proposed,bigbuckbunny,15,4,2,2,1200,417.9,6.78,4.0,18.846,90.34,23.76,-14.46,0,0.0,0,300,0.0,66.58,66.58,-81.03999999999999,18.846,0
Proposed,bigbuckbunny,15,5,0,0,300,1051.5,4.0,6.42,0.0,66.58,23.76,42.82,0,0.0,1,750,0.0,83.73,66.58,-23.759999999999998,0.0,0
Proposed,bigbuckbunny,15,6,2,2,1200,582.7,6.42,4.0,1.304,90.34,23.76,60.97,0,0.0,1,750,0.0,83.73,83.73,-22.760000000000005,1.304,0
Proposed,bigbuckbunny,15,7,2,2,1200,1084.0,4.0,4.0,1.866,90.34,0.0,82.31,0,0.0,1,750,0.0,83.73,83.73,-1.4200000000000017,1.866,0
Proposed,bigbuckbunny,15,8,2,2,1200,1091.8,4.0,4.0,6.093,90.34,0.0,64.14,0,0.0,1,750,0.0,83.73,83.73,-19.590000000000003,6.093,0
Proposed,bigbuckbunny,15,9,2,2,1200,948.6,4.0,4.0,1.217,90.34,0.0,85.11,0,0.0,1,750,0.0,83.73,83.73,1.3799999999999955,1.217,0
Proposed,bigbuckbunny,15,10,2,2,1200,778.8,4.0,4.0,2.082,90.34,0.0,81.39,0,0.0,1,750,0.0,83.73,83.73,-2.3400000000000034,2.082,0
Proposed,bigbuckbunny,15,11,2,2,1200,912.3,4.0,4.0,1.584,90.34,0.0,83.53,0,0.0,1,750,0.0,83.73,83.73,-0.20000000000000284,1.584,0
Proposed,bigbuckbunny,15,12,2,2,1200,868.3,4.0,4.0,2.68,90.34,0.0,78.82,0,0.0,1,750,0.0,83.73,83.73,-4.910000000000011,2.68,0
Proposed,bigbuckbunny,15,13,2,2,1200,591.5,4.0,4.0,3.137,90.34,0.0,76.85,0,0.0,1,750,0.0,83.73,83.73,-6.88000000000001,3.137,0
Proposed,bigbuckbunny,15,14,2,2,1200,826.8,4.0,5.64,0.0,90.34,0.0,90.34,0,0.0,1,750,0.0,83.73,83.73,6.609999999999999,0.0,0
Proposed,bigbuckbunny,15,15,2,2,1200,746.7,5.64,7.07,0.0,90.34,0.0,90.34,0,0.0,1,750,0.0,83.73,83.73,6.609999999999999,0.0,0
Proposed,bigbuckbunny,15,16,2,2,1200,1083.7,7.07,6.43,0.0,90.34,0.0,90.34,0,0.0,1,750,0.0,83.73,83.73,6.609999999999999,0.0,0
Proposed,bigbuckbunny,15,17,2,2,1200,314.5,6.43,4.0,2.0,90.34,0.0,81.74,0,0.0,1,750,0.0,83.73,83.73,-1.990000000000009,2.0,0
Proposed,bigbuckbunny,15,18,2,2,1200,896.8,4.0,4.06,0.0,90.34,0.0,90.34,0,0.0,1,750,0.0,83.73,83.73,6.609999999999999,0.0,0
Proposed,bigbuckbunny,15,19,2,2,1200,698.3,4.06,4.0,0.827,90.34,0.0,86.78,0,0.0,1,750,0.0,83.73,83.73,3.049999999999997,0.827,0
Proposed,bigbuckbunny,15,20,2,2,1200,821.6,4.0,4.0,3.042,90.34,0.0,77.26,0,0.0,1,750,0.0,83.73,83.73,-6.469999999999999,3.042,0
Proposed,bigbuckbunny,15,21,2,2,1200,866.4,4.0,4.0,0.497,90.34,0.0,88.2,0,0.0,1,750,0.0,83.73,83.73,4.469999999999999,0.497,0
Proposed,bigbuckbunny,15,22,2,2,1200,1244.4,4.0,4.74,0.0,90.34,0.0,90.34,0,0.0,1,750,0.0,83.73,83.73,6.609999999999999,0.0,0
Proposed,bigbuckbunny,15,23,2,2,1200,525.3,4.74,4.0,2.753,90.34,0.0,78.5,0,0.0,1,750,0.0,83.73,83.73,-5.230000000000004,2.753,0
Proposed,bigbuckbunny,15,24,0,0,300,404.9,4.0,4.0,2.524,66.58,23.76,31.97,0,0.0,1,750,0.452,83.73,81.79,-49.82000000000001,2.072,0
Proposed,bigbuckbunny,15,25,2,2,1200,814.0,4.0,4.0,0.557,90.34,23.76,64.18,0,0.0,1,750,0.0,83.73,83.73,-19.549999999999997,0.557,0
Proposed,bigbuckbunny,15,26,2,2,1200,719.0,4.0,4.0,2.787,90.34,0.0,78.36,0,0.0,1,750,0.0,83.73,83.73,-5.3700000000000045,2.787,0
Proposed,bigbuckbunny,15,27,2,2,1200,932.1,4.0,4.0,0.919,90.34,0.0,86.39,0,0.0,1,750,0.0,83.73,83.73,2.6599999999999966,0.919,0
Proposed,bigbuckbunny,15,28,0,0,300,934.7,4.0,5.01,0.0,66.58,23.76,42.82,0,0.0,1,750,1.641,83.73,76.67,-33.85,-1.641,0
Proposed,bigbuckbunny,15,29,2,2,1200,887.2,5.01,5.21,0.0,90.34,23.76,66.58,0,0.0,1,750,0.0,83.73,83.73,-17.150000000000006,0.0,0
Proposed,bigbuckbunny,15,30,2,2,1200,693.7,5.21,4.0,2.38,90.34,0.0,80.11,0,0.0,1,750,0.0,83.73,83.73,-3.6200000000000045,2.38,0
Proposed,bigbuckbunny,15,31,2,2,1200,752.9,4.0,4.0,2.15,90.34,0.0,81.1,0,0.0,1,750,0.0,83.73,83.73,-2.6300000000000097,2.15,0
Proposed,bigbuckbunny,15,32,2,2,1200,320.6,4.0,4.0,18.845,90.34,0.0,9.31,0,0.0,1,750,9.24,83.73,44.0,-34.69,9.604999999999999,0
Proposed,bigbuckbunny,15,33,2,2,1200,577.7,4.0,4.0,0.038,90.34,0.0,90.18,0,0.0,2,1200,0.038,90.34,83.57,6.610000000000014,0.0,1
Proposed,bigbuckbunny,15,34,2,2,1200,952.6,4.0,4.94,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,15,35,2,2,1200,730.6,4.94,6.32,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,15,36,2,2,1200,1298.9,6.32,6.34,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,15,37,2,2,1200,1115.9,6.34,8.62,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,15,38,2,2,1200,385.1,8.62,4.23,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,15,39,2,2,1200,838.5,4.23,4.07,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,15,40,2,2,1200,804.9,4.07,4.0,2.692,90.34,0.0,78.76,0,0.0,1,750,0.156,83.73,76.45,2.3100000000000023,2.536,0
Proposed,bigbuckbunny,15,41,2,2,1200,942.1,4.0,4.43,0.0,90.34,0.0,90.34,0,0.0,1,750,0.0,83.73,83.73,6.609999999999999,0.0,0
Proposed,bigbuckbunny,15,42,2,2,1200,999.5,4.43,4.0,1.007,90.34,0.0,86.01,0,0.0,1,750,0.0,83.73,83.73,2.280000000000001,1.007,0
Proposed,bigbuckbunny,15,43,2,2,1200,1003.0,4.0,4.0,1.027,90.34,0.0,85.92,0,0.0,1,750,0.0,83.73,83.73,2.1899999999999977,1.027,0
Proposed,bigbuckbunny,15,44,2,2,1200,835.4,4.0,4.0,6.584,90.34,0.0,62.03,0,0.0,1,750,0.0,83.73,83.73,-21.700000000000003,6.584,0
Proposed,bigbuckbunny,15,45,2,2,1200,797.9,4.0,4.0,2.418,90.34,0.0,79.94,0,0.0,1,750,0.0,83.73,83.73,-3.7900000000000063,2.418,0
Proposed,bigbuckbunny,15,46,2,2,1200,967.8,4.0,4.0,2.143,90.34,0.0,81.13,0,0.0,1,750,0.0,83.73,83.73,-2.6000000000000085,2.143,0
Proposed,bigbuckbunny,15,47,2,2,1200,875.4,4.0,4.0,3.187,90.34,0.0,76.64,0,0.0,1,750,0.0,83.73,83.73,-7.090000000000003,3.187,0
Proposed,bigbuckbunny,16,0,0,0,300,1588.8,1.58,4.73,0.0,66.58,0.0,66.58,0,0.0,2,1200,1.807,90.34,82.57,-15.989999999999995,-1.807,0
Proposed,bigbuckbunny,16,1,2,2,1200,2396.5,4.73,6.82,0.0,90.34,23.76,66.58,0,0.0,2,1200,0.0,90.34,90.34,-23.760000000000005,0.0,1
Proposed,bigbuckbunny,16,2,2,2,1200,2817.4,6.82,8.92,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,16,3,2,2,1200,2232.1,8.92,10.84,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,16,4,2,2,1200,2109.8,10.84,9.76,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,16,5,2,2,1200,1933.6,9.76,10.32,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,16,6,2,2,1200,1790.0,10.32,11.81,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,16,7,2,2,1200,997.4,11.81,9.43,0.0,90.34,0.0,90.34,0,0.0,1,750,0.0,83.73,77.12,13.219999999999999,0.0,0
Proposed,bigbuckbunny,16,8,2,2,1200,538.4,9.43,4.0,11.038,90.34,0.0,42.88,0,0.0,1,750,1.702,83.73,76.41,-33.529999999999994,9.336,0
Proposed,bigbuckbunny,16,9,2,2,1200,1140.1,4.0,4.0,0.341,90.34,0.0,88.88,0,0.0,1,750,0.0,83.73,83.73,5.1499999999999915,0.341,0
Proposed,bigbuckbunny,16,10,2,2,1200,1534.2,4.0,4.91,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,83.73,6.609999999999999,0.0,1
Proposed,bigbuckbunny,16,11,2,2,1200,809.2,4.91,4.0,1.383,90.34,0.0,84.39,0,0.0,2,1200,0.096,90.34,89.93,-5.540000000000006,1.287,1
Proposed,bigbuckbunny,16,12,2,2,1200,2286.2,4.0,5.46,0.0,90.34,0.0,90.34,0,0.0,3,1850,0.0,95.49,90.34,0.0,0.0,0
Proposed,bigbuckbunny,16,13,2,2,1200,2340.5,5.46,7.66,0.0,90.34,0.0,90.34,0,0.0,4,2850,0.195,97.11,94.65,-4.310000000000002,-0.195,0
Proposed,bigbuckbunny,16,14,2,2,1200,2150.2,7.66,10.75,0.0,90.34,0.0,90.34,0,0.0,4,2850,0.0,97.11,97.11,-6.769999999999996,0.0,0
Proposed,bigbuckbunny,16,15,2,2,1200,2880.9,10.75,14.08,0.0,90.34,0.0,90.34,0,0.0,4,2850,0.0,97.11,97.11,-6.769999999999996,0.0,0
Proposed,bigbuckbunny,16,16,2,2,1200,3263.2,14.08,16.54,0.0,90.34,0.0,90.34,0,0.0,4,2850,0.0,97.11,97.11,-6.769999999999996,0.0,0
Proposed,bigbuckbunny,16,17,2,2,1200,2319.0,16.54,19.4,0.0,90.34,0.0,90.34,0,0.0,4,2850,0.0,97.11,97.11,-6.769999999999996,0.0,0
Proposed,bigbuckbunny,16,18,2,2,1200,3030.0,19.4,22.24,0.0,90.34,0.0,90.34,0,0.0,4,2850,0.0,97.11,97.11,-6.769999999999996,0.0,0
Proposed,bigbuckbunny,16,19,2,2,1200,2272.5,22.24,24.73,0.0,90.34,0.0,90.34,0,0.0,4,2850,0.0,97.11,97.11,-6.769999999999996,0.0,0
Proposed,bigbuckbunny,16,20,2,2,1200,2884.3,24.73,26.73,0.0,90.34,0.0,90.34,0,0.0,4,2850,0.0,97.11,97.11,-6.769999999999996,0.0,0
Proposed,bigbuckbunny,16,21,2,2,1200,1975.7,26.73,28.76,0.0,90.34,0.0,90.34,0,0.0,4,2850,0.0,97.11,97.11,-6.769999999999996,0.0,0
Proposed,bigbuckbunny,16,22,2,2,1200,2434.5,28.76,30.0,0.0,90.34,0.0,90.34,0,0.0,4,2850,0.0,97.11,97.11,-6.769999999999996,0.0,0
Proposed,bigbuckbunny,16,23,2,2,1200,1995.2,30.0,30.0,0.0,90.34,0.0,90.34,0,0.0,4,2850,0.0,97.11,97.11,-6.769999999999996,0.0,0
Proposed,bigbuckbunny,16,24,2,2,1200,1771.2,30.0,28.03,0.0,90.34,0.0,90.34,0,0.0,3,1850,0.0,95.49,93.87,-3.530000000000001,0.0,0
Proposed,bigbuckbunny,16,25,2,2,1200,2435.6,28.03,30.0,0.0,90.34,0.0,90.34,0,0.0,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,0
Proposed,bigbuckbunny,16,26,2,2,1200,2196.4,30.0,30.0,0.0,90.34,0.0,90.34,0,0.0,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,0
Proposed,bigbuckbunny,16,27,2,2,1200,1726.4,30.0,30.0,0.0,90.34,0.0,90.34,0,0.0,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,0
Proposed,bigbuckbunny,16,28,2,2,1200,5195.1,30.0,30.0,0.0,90.34,0.0,90.34,0,0.0,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,0
Proposed,bigbuckbunny,16,29,2,2,1200,1283.4,30.0,30.0,0.0,90.34,0.0,90.34,0,0.0,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,0
Proposed,bigbuckbunny,16,30,2,2,1200,2759.4,30.0,30.0,0.0,90.34,0.0,90.34,0,0.0,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,0
Proposed,bigbuckbunny,16,31,2,2,1200,1776.0,30.0,30.0,0.0,90.34,0.0,90.34,0,0.0,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,0
Proposed,bigbuckbunny,16,32,2,2,1200,2307.6,30.0,30.0,0.0,90.34,0.0,90.34,0,0.0,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,0
Proposed,bigbuckbunny,16,33,2,2,1200,2359.7,30.0,30.0,0.0,90.34,0.0,90.34,0,0.0,4,2850,0.0,97.11,95.49,-5.1499999999999915,0.0,0
Proposed,bigbuckbunny,16,34,2,2,1200,2255.6,30.0,30.0,0.0,90.34,0.0,90.34,0,0.0,4,2850,0.0,97.11,97.11,-6.769999999999996,0.0,0
Proposed,bigbuckbunny,16,35,2,2,1200,1751.4,30.0,30.0,0.0,90.34,0.0,90.34,0,0.0,4,2850,0.0,97.11,97.11,-6.769999999999996,0.0,0
Proposed,bigbuckbunny,16,36,2,2,1200,1518.3,30.0,30.0,0.0,90.34,0.0,90.34,0,0.0,4,2850,0.0,97.11,97.11,-6.769999999999996,0.0,0
Proposed,bigbuckbunny,16,37,2,2,1200,3087.2,30.0,30.0,0.0,90.34,0.0,90.34,0,0.0,4,2850,0.0,97.11,97.11,-6.769999999999996,0.0,0
Proposed,bigbuckbunny,16,38,2,2,1200,3044.6,30.0,30.0,0.0,90.34,0.0,90.34,0,0.0,4,2850,0.0,97.11,97.11,-6.769999999999996,0.0,0
Proposed,bigbuckbunny,16,39,2,2,1200,2653.9,30.0,30.0,0.0,90.34,0.0,90.34,0,0.0,4,2850,0.0,97.11,97.11,-6.769999999999996,0.0,0
Proposed,bigbuckbunny,16,40,2,2,1200,2494.6,30.0,30.0,0.0,90.34,0.0,90.34,0,0.0,4,2850,0.0,97.11,97.11,-6.769999999999996,0.0,0
Proposed,bigbuckbunny,16,41,2,2,1200,2562.5,30.0,30.0,0.0,90.34,0.0,90.34,0,0.0,4,2850,0.0,97.11,97.11,-6.769999999999996,0.0,0
Proposed,bigbuckbunny,16,42,2,2,1200,3119.3,30.0,30.0,0.0,90.34,0.0,90.34,0,0.0,4,2850,0.0,97.11,97.11,-6.769999999999996,0.0,0
Proposed,bigbuckbunny,16,43,2,2,1200,2993.5,30.0,30.0,0.0,90.34,0.0,90.34,0,0.0,4,2850,0.0,97.11,97.11,-6.769999999999996,0.0,0
Proposed,bigbuckbunny,16,44,2,2,1200,2526.3,30.0,30.0,0.0,90.34,0.0,90.34,0,0.0,3,1850,0.0,95.49,93.87,-3.530000000000001,0.0,0
Proposed,bigbuckbunny,16,45,2,2,1200,1053.2,30.0,29.14,0.0,90.34,0.0,90.34,0,0.0,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,0
Proposed,bigbuckbunny,16,46,2,2,1200,1996.8,29.14,30.0,0.0,90.34,0.0,90.34,0,0.0,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,0
Proposed,bigbuckbunny,16,47,2,2,1200,1623.2,30.0,30.0,0.0,90.34,0.0,90.34,0,0.0,3,1850,0.0,95.49,95.49,-5.1499999999999915,0.0,0
Proposed,bigbuckbunny,17,0,2,2,1200,956.3,0.9,4.0,4.72,90.34,0.0,70.05,0,0.0,1,750,2.611,83.73,72.5,-2.450000000000003,2.1089999999999995,0
Proposed,bigbuckbunny,17,1,2,2,1200,1160.2,4.0,4.06,0.0,90.34,0.0,90.34,0,0.0,1,750,0.0,83.73,83.73,6.609999999999999,0.0,0
Proposed,bigbuckbunny,17,2,2,2,1200,1012.1,4.06,4.0,1.231,90.34,0.0,85.05,0,0.0,1,750,0.0,83.73,83.73,1.3199999999999932,1.231,0
Proposed,bigbuckbunny,17,3,2,2,1200,1129.0,4.0,4.0,0.113,90.34,0.0,89.86,0,0.0,1,750,0.0,83.73,83.73,6.1299999999999955,0.113,0
Proposed,bigbuckbunny,17,4,2,2,1200,847.8,4.0,4.0,8.635,90.34,0.0,53.21,0,0.0,1,750,0.237,83.73,82.71,-29.499999999999993,8.398,0
Proposed,bigbuckbunny,17,5,2,2,1200,792.3,4.0,4.0,4.411,90.34,0.0,71.37,0,0.0,1,750,1.257,83.73,78.32,-6.949999999999989,3.154,0
Proposed,bigbuckbunny,17,6,2,2,1200,471.8,4.0,4.0,5.533,90.34,0.0,66.55,0,0.0,1,750,1.958,83.73,75.31,-8.760000000000005,3.575,0
Proposed,bigbuckbunny,17,7,0,0,300,893.2,4.0,6.22,0.0,66.58,23.76,42.82,0,0.0,1,750,0.45,83.73,81.8,-38.98,-0.45,0
Proposed,bigbuckbunny,17,8,2,2,1200,1029.0,6.22,4.0,4.489,90.34,23.76,47.28,0,0.0,1,750,2.693,83.73,72.15,-24.870000000000005,1.7959999999999998,0
Proposed,bigbuckbunny,17,9,2,2,1200,528.2,4.0,4.0,5.369,90.34,0.0,67.25,0,0.0,1,750,1.856,83.73,75.75,-8.5,3.513,0
Proposed,bigbuckbunny,17,10,2,2,1200,754.5,4.0,4.0,2.278,90.34,0.0,80.55,0,0.0,1,750,0.0,83.73,83.73,-3.180000000000007,2.278,0
Proposed,bigbuckbunny,17,11,2,2,1200,815.3,4.0,4.0,2.248,90.34,0.0,80.67,0,0.0,1,750,0.0,83.73,83.73,-3.0600000000000023,2.248,0
Proposed,bigbuckbunny,17,12,2,2,1200,721.2,4.0,4.0,4.042,90.34,0.0,72.96,0,0.0,1,750,0.855,83.73,80.05,-7.090000000000003,3.187,0
Proposed,bigbuckbunny,17,13,2,2,1200,534.2,4.0,4.0,3.901,90.34,0.0,73.56,0,0.0,1,750,0.938,83.73,79.7,-6.140000000000001,2.963,0
Proposed,bigbuckbunny,17,14,2,2,1200,587.3,4.0,4.68,0.0,90.34,0.0,90.34,0,0.0,1,750,0.0,83.73,83.73,6.609999999999999,0.0,0
Proposed,bigbuckbunny,17,15,2,2,1200,713.5,4.68,5.98,0.0,90.34,0.0,90.34,0,0.0,1,750,0.0,83.73,83.73,6.609999999999999,0.0,0
Proposed,bigbuckbunny,17,16,2,2,1200,503.6,5.98,4.0,3.996,90.34,0.0,73.16,0,0.0,1,750,0.0,83.73,83.73,-10.570000000000007,3.996,0
Proposed,bigbuckbunny,17,17,2,2,1200,282.3,4.0,4.0,5.39,90.34,0.0,67.16,0,0.0,1,750,0.0,83.73,83.73,-16.570000000000007,5.39,0
Proposed,bigbuckbunny,17,18,0,0,300,343.5,4.0,5.43,0.0,66.58,23.76,42.82,0,0.0,1,750,2.295,83.73,73.86,-31.04,-2.295,0
Proposed,bigbuckbunny,17,19,2,2,1200,533.8,5.43,4.0,0.966,90.34,23.76,62.43,0,0.0,1,750,0.0,83.73,83.73,-21.300000000000004,0.966,0
Proposed,bigbuckbunny,17,20,2,2,1200,775.6,4.0,4.0,3.459,90.34,0.0,75.47,0,0.0,1,750,0.658,83.73,80.9,-5.430000000000007,2.801,0
Proposed,bigbuckbunny,17,21,2,2,1200,576.4,4.0,4.0,2.76,90.34,0.0,78.47,0,0.0,1,750,0.225,83.73,82.76,-4.290000000000006,2.5349999999999997,0
Proposed,bigbuckbunny,17,22,2,2,1200,502.9,4.0,4.0,4.065,90.34,0.0,72.86,0,0.0,1,750,1.041,83.73,79.25,-6.390000000000001,3.0240000000000005,0
Proposed,bigbuckbunny,17,23,2,2,1200,487.7,4.0,4.0,4.072,90.34,0.0,72.83,0,0.0,1,750,1.045,83.73,79.24,-6.409999999999997,3.027,0
Proposed,bigbuckbunny,17,24,0,0,300,400.4,4.0,4.0,2.598,66.58,23.76,31.65,0,0.0,1,750,12.495,83.73,30.0,1.6499999999999986,-9.896999999999998,0
Proposed,bigbuckbunny,17,25,2,2,1200,446.7,4.0,4.0,4.304,90.34,23.76,48.07,0,0.0,1,750,1.19,83.73,78.61,-30.54,3.1140000000000003,0
Proposed,bigbuckbunny,17,26,2,2,1200,1006.1,4.0,4.0,0.85,90.34,0.0,86.69,0,0.0,1,750,0.0,83.73,83.73,2.9599999999999937,0.85,0
Proposed,bigbuckbunny,17,27,2,2,1200,845.8,4.0,4.0,1.42,90.34,0.0,84.23,0,0.0,1,750,0.0,83.73,83.73,0.5,1.42,0
Proposed,bigbuckbunny,17,28,0,0,300,633.0,4.0,4.0,0.416,66.58,23.76,41.03,0,0.0,1,750,5.459,83.73,60.26,-19.229999999999997,-5.042999999999999,0
Proposed,bigbuckbunny,17,29,2,2,1200,1261.3,4.0,5.33,0.0,90.34,23.76,66.58,0,0.0,1,750,0.0,83.73,83.73,-17.150000000000006,0.0,0
Proposed,bigbuckbunny,17,30,2,2,1200,1113.3,5.33,4.6,0.0,90.34,0.0,90.34,0,0.0,1,750,0.0,83.73,83.73,6.609999999999999,0.0,0
Proposed,bigbuckbunny,17,31,2,2,1200,596.7,4.6,4.0,3.161,90.34,0.0,76.75,0,0.0,1,750,0.0,83.73,83.73,-6.980000000000004,3.161,0
Proposed,bigbuckbunny,17,32,0,0,300,627.1,4.0,5.08,0.0,66.58,23.76,42.82,0,0.0,1,750,0.775,83.73,80.4,-37.580000000000005,-0.775,0
Proposed,bigbuckbunny,17,33,2,2,1200,882.9,5.08,6.44,0.0,90.34,23.76,66.58,0,0.0,2,1200,0.0,90.34,83.73,-17.150000000000006,0.0,1
Proposed,bigbuckbunny,17,34,2,2,1200,1234.7,6.44,8.08,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,17,35,2,2,1200,1061.1,8.08,10.27,0.0,90.34,0.0,90.34,0,0.0,2,1200,0.0,90.34,90.34,0.0,0.0,1
Proposed,bigbuckbunny,17,36,2,2,1200,972.2,10.27,8.96,0.0,90.34,0.0,90.34,0,0.0,1,750,0.0,83.73,77.12,13.219999999999999,0.0,0
Proposed,bigbuckbunny,17,37,2,2,1200,682.0,8.96,10.14,0.0,90.34,0.0,90.34,0,0.0,1,750,0.0,83.73,83.73,6.609999999999999,0.0,0
Proposed,bigbuckbunny,17,38,2,2,1200,609.2,10.14,8.84,0.0,90.34,0.0,90.34,0,0.0,1,750,0.0,83.73,83.73,6.609999999999999,0.0,0
Proposed,bigbuckbunny,17,39,2,2,1200,468.4,8.84,5.39,0.0,90.34,0.0,90.34,0,0.0,1,750,0.0,83.73,83.73,6.609999999999999,0.0,0
Proposed,bigbuckbunny,17,40,2,2,1200,1047.2,5.39,4.19,0.0,90.34,0.0,90.34,0,0.0,1,750,0.0,83.73,83.73,6.609999999999999,0.0,0
Proposed,bigbuckbunny,17,41,2,2,1200,819.8,4.19,4.09,0.0,90.34,0.0,90.34,0,0.0,1,750,0.0,83.73,83.73,6.609999999999999,0.0,0
Proposed,bigbuckbunny,17,42,2,2,1200,534.5,4.09,4.0,6.081,90.34,0.0,64.19,0,0.0,1,750,0.0,83.73,83.73,-19.540000000000006,6.081,0
Proposed,bigbuckbunny,17,43,2,2,1200,669.7,4.0,4.0,3.529,90.34,0.0,75.16,0,0.0,1,750,0.0,83.73,83.73,-8.570000000000007,3.529,0
